"LNP_ID","Experiment_ID","IL_name","IL_head_name","IL_SMILES","Experiment_value"
"LNP_0010139","JL_2024","Li_A3_coupling_A3_B10","Li_A3_coupling_A3","CCCCCCCCCCCCCCN(CC#CCCCOC/C=C\CCCCCC)CCO",-0.596779256
"LNP_0010140","JL_2024","Li_A3_coupling_A3_B11","Li_A3_coupling_A3","CCCCCCCCCCCCCCN(CC#CCCCOCC(CCCCCCCCCCCC)CCCCCCCCCC)CCO",-0.596779256
"LNP_0010141","JL_2024","Li_A3_coupling_A3_B12","Li_A3_coupling_A3","CCCCCCCCCCCCCCN(CC#CCCCCC(=O)OCCCCCCCCCCCC)CCO",0.376279539
"LNP_0010142","JL_2024","Li_A3_coupling_A3_B13","Li_A3_coupling_A3","CCCCCCCCCCCCCCN(CC#CCCCCC(=O)OCCCCCCCCC=C)CCO",-0.312177803
"LNP_0010143","JL_2024","Li_A3_coupling_A3_B14","Li_A3_coupling_A3","CCCCCCCCCCCCCCN(CC#CCCCCC(=O)OCCCCCCCCCC=C)CCO",-1.083308655
"LNP_0010144","JL_2024","Li_A3_coupling_A3_B15","Li_A3_coupling_A3","CCCCCCCCCCCCCCN(CC#CCCCCC(=O)OC/C=C\CCCCC)CCO",-1.083308655
"LNP_0010145","JL_2024","Li_A3_coupling_A3_B16","Li_A3_coupling_A3","CCCCCCCCCCCCCCN(CC#CCCCCC(=O)OCC(CCCCCCCCCCCC)CCCCCCCCCC)CCO",-0.596779256
"LNP_0010146","JL_2024","Li_A3_coupling_A3_B17","Li_A3_coupling_A3","CCCCCCCCCCCCCCN(CC#CCCCCC(=O)N(CCCCCCC)CCCCCCC)CCO",2.15610697
"LNP_0010147","JL_2024","Li_A3_coupling_A3_B18","Li_A3_coupling_A3","CCCCCCCCCCCCCCN(CC#CCCCCC(=O)N(CCCCCCCC)CCCCCCCC)CCO",1.69012285
"LNP_0010148","JL_2024","Li_A3_coupling_A3_B19","Li_A3_coupling_A3","CCCCCCCCCCCCCCN(CC#CCCCCC(=O)N(CCCCCCCCCCC)CCCCCCCCCCC)CCO",0.532907021
"LNP_0010149","JL_2024","Li_A3_coupling_A3_B20","Li_A3_coupling_A3","CCCCCCCCCCCCCCN(CC#CCCCCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC)CCO",-0.596779256
"LNP_0010150","JL_2024","Li_A3_coupling_A3_B21","Li_A3_coupling_A3","CCCCCCCCCCCCCCN(CC#CCCCC(=O)N(CCCCCCCC)CCCCCCCC)CCO",0.862808938
"LNP_0010151","JL_2024","Li_A3_coupling_A4_B1","Li_A3_coupling_A4","CCCCCCCCCCCCCCCN(CC#CCCCCCCCCCC)CCO",1.147410391
"LNP_0010152","JL_2024","Li_A3_coupling_A4_B2","Li_A3_coupling_A4","CCCCCCCCCCCCCCCN(CC#CCCCCCCCCCCC)CCO",-0.596779256
"LNP_0010153","JL_2024","Li_A3_coupling_A4_B3","Li_A3_coupling_A4","CCCCCCCCCCCCCCCN(CC#CCCCCCCCCCCCC)CCO",-1.083308655
"LNP_0010154","JL_2024","Li_A3_coupling_A4_B4","Li_A3_coupling_A4","CCCCCCCCCCCCCCCN(CC#CCCCCCCCCCCCCC)CCO",2.15610697
"LNP_0010155","JL_2024","Li_A3_coupling_A4_B5","Li_A3_coupling_A4","CCCCCCCCCCCCCCCN(CC#CCCCCCCCCCCCCCC)CCO",-0.596779256
"LNP_0010156","JL_2024","Li_A3_coupling_A4_B6","Li_A3_coupling_A4","CCCCCCCCCCCCCCCN(CC#CCCCCCCCCCCCCCCC)CCO",2.277096668
"LNP_0010157","JL_2024","Li_A3_coupling_A4_B7","Li_A3_coupling_A4","CCCCCCCCCCCCCCCN(CC#CCCCCCCCCCCCCCCCC)CCO",1.147410391
"LNP_0010158","JL_2024","Li_A3_coupling_A4_B8","Li_A3_coupling_A4","CCCCCCCCCCCCCCCN(CC#CCCCOCCCCCCCCCCC)CCO",-0.596779256
"LNP_0010159","JL_2024","Li_A3_coupling_A4_B9","Li_A3_coupling_A4","CCCCCCCCCCCCCCCN(CC#CCCCOCCCCCCCCC=C)CCO",-0.596779256
"LNP_0010160","JL_2024","Li_A3_coupling_A4_B10","Li_A3_coupling_A4","CCCCCCCCCCCCCCCN(CC#CCCCOC/C=C\CCCCCC)CCO",-1.083308655
"LNP_0010161","JL_2024","Li_A3_coupling_A4_B11","Li_A3_coupling_A4","CCCCCCCCCCCCCCCN(CC#CCCCOCC(CCCCCCCCCCCC)CCCCCCCCCC)CCO",-1.083308655
"LNP_0010162","JL_2024","Li_A3_coupling_A4_B12","Li_A3_coupling_A4","CCCCCCCCCCCCCCCN(CC#CCCCCC(=O)OCCCCCCCCCCCC)CCO",0.282552045
"LNP_0010163","JL_2024","Li_A3_coupling_A4_B13","Li_A3_coupling_A4","CCCCCCCCCCCCCCCN(CC#CCCCCC(=O)OCCCCCCCCC=C)CCO",-0.312177803
"LNP_0010164","JL_2024","Li_A3_coupling_A4_B14","Li_A3_coupling_A4","CCCCCCCCCCCCCCCN(CC#CCCCCC(=O)OCCCCCCCCCC=C)CCO",-1.083308655
"LNP_0010165","JL_2024","Li_A3_coupling_A4_B15","Li_A3_coupling_A4","CCCCCCCCCCCCCCCN(CC#CCCCCC(=O)OC/C=C\CCCCC)CCO",-1.083308655
"LNP_0010166","JL_2024","Li_A3_coupling_A4_B16","Li_A3_coupling_A4","CCCCCCCCCCCCCCCN(CC#CCCCCC(=O)OCC(CCCCCCCCCCCC)CCCCCCCCCC)CCO",-0.596779256
"LNP_0010167","JL_2024","Li_A3_coupling_A4_B17","Li_A3_coupling_A4","CCCCCCCCCCCCCCCN(CC#CCCCCC(=O)N(CCCCCCC)CCCCCCC)CCO",-0.596779256
"LNP_0010168","JL_2024","Li_A3_coupling_A4_B18","Li_A3_coupling_A4","CCCCCCCCCCCCCCCN(CC#CCCCCC(=O)N(CCCCCCCC)CCCCCCCC)CCO",1.255610841
"LNP_0010169","JL_2024","Li_A3_coupling_A4_B19","Li_A3_coupling_A4","CCCCCCCCCCCCCCCN(CC#CCCCCC(=O)N(CCCCCCCCCCC)CCCCCCCCCCC)CCO",0.282552045
"LNP_0010170","JL_2024","Li_A3_coupling_A4_B20","Li_A3_coupling_A4","CCCCCCCCCCCCCCCN(CC#CCCCCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC)CCO",0.376279539
"LNP_0010171","JL_2024","Li_A3_coupling_A4_B21","Li_A3_coupling_A4","CCCCCCCCCCCCCCCN(CC#CCCCC(=O)N(CCCCCCCC)CCCCCCCC)CCO",0.660880992
"LNP_0010193","JL_2024","Li_A3_coupling_A6_B1","Li_A3_coupling_A6","CCCCCCCCCCCCCCCCCN(CC#CCCCCCCCCCC)CCO",1.147410391
"LNP_0010194","JL_2024","Li_A3_coupling_A6_B2","Li_A3_coupling_A6","CCCCCCCCCCCCCCCCCN(CC#CCCCCCCCCCCC)CCO",-1.083308655
"LNP_0010195","JL_2024","Li_A3_coupling_A6_B3","Li_A3_coupling_A6","CCCCCCCCCCCCCCCCCN(CC#CCCCCCCCCCCCC)CCO",-0.596779256
"LNP_0010196","JL_2024","Li_A3_coupling_A6_B4","Li_A3_coupling_A6","CCCCCCCCCCCCCCCCCN(CC#CCCCCCCCCCCCCC)CCO",0.532907021
