Command line
Loss = 6.4594e-01, PNorm = 46.4503, GNorm = 1.5764, lr_0 = 3.1470e-04
Loss = 6.8488e-01, PNorm = 46.4639, GNorm = 2.1905, lr_0 = 3.1386e-04
Loss = 6.0079e-01, PNorm = 46.4783, GNorm = 1.4610, lr_0 = 3.1301e-04
Loss = 6.5789e-01, PNorm = 46.4909, GNorm = 1.4840, lr_0 = 3.1217e-04
Loss = 6.4687e-01, PNorm = 46.4987, GNorm = 2.1727, lr_0 = 3.1134e-04
Loss = 6.6905e-01, PNorm = 46.5049, GNorm = 2.0100, lr_0 = 3.1050e-04
Loss = 8.8798e-01, PNorm = 46.5162, GNorm = 1.6926, lr_0 = 3.0967e-04
Loss = 6.3396e-01, PNorm = 46.5292, GNorm = 2.3426, lr_0 = 3.0884e-04
Loss = 8.1628e-01, PNorm = 46.5410, GNorm = 2.7090, lr_0 = 3.0801e-04
Loss = 6.8936e-01, PNorm = 46.5517, GNorm = 6.4293, lr_0 = 3.0718e-04
Loss = 7.8832e-01, PNorm = 46.5646, GNorm = 2.4812, lr_0 = 3.0636e-04
Loss = 7.0364e-01, PNorm = 46.5743, GNorm = 16.8526, lr_0 = 3.0553e-04
Loss = 7.2317e-01, PNorm = 46.5774, GNorm = 3.2944, lr_0 = 3.0471e-04
Loss = 6.8219e-01, PNorm = 46.5864, GNorm = 1.6325, lr_0 = 3.0390e-04
Loss = 8.2218e-01, PNorm = 46.6011, GNorm = 1.6174, lr_0 = 3.0308e-04
Loss = 7.1424e-01, PNorm = 46.6155, GNorm = 2.6311, lr_0 = 3.0227e-04
Loss = 5.1969e-01, PNorm = 46.6250, GNorm = 1.3696, lr_0 = 3.0146e-04
Loss = 6.2048e-01, PNorm = 46.6313, GNorm = 1.7997, lr_0 = 3.0065e-04
Loss = 7.7464e-01, PNorm = 46.6447, GNorm = 2.2442, lr_0 = 2.9984e-04
Loss = 7.1208e-01, PNorm = 46.6586, GNorm = 2.1580, lr_0 = 2.9904e-04
Loss = 6.6255e-01, PNorm = 46.6699, GNorm = 1.2550, lr_0 = 2.9823e-04
Loss = 6.5438e-01, PNorm = 46.6761, GNorm = 5.0671, lr_0 = 2.9743e-04
Loss = 6.3911e-01, PNorm = 46.6892, GNorm = 1.7401, lr_0 = 2.9663e-04
Loss = 6.0883e-01, PNorm = 46.6998, GNorm = 1.5036, lr_0 = 2.9584e-04
Loss = 7.3542e-01, PNorm = 46.7117, GNorm = 1.8828, lr_0 = 2.9504e-04
Loss = 6.1775e-01, PNorm = 46.7237, GNorm = 2.8026, lr_0 = 2.9425e-04
Loss = 6.5495e-01, PNorm = 46.7373, GNorm = 1.3175, lr_0 = 2.9346e-04
Loss = 7.6930e-01, PNorm = 46.7532, GNorm = 1.9821, lr_0 = 2.9268e-04
Loss = 6.3274e-01, PNorm = 46.7652, GNorm = 1.3268, lr_0 = 2.9189e-04
Loss = 7.6901e-01, PNorm = 46.7724, GNorm = 2.1387, lr_0 = 2.9111e-04
Loss = 6.8815e-01, PNorm = 46.7794, GNorm = 1.5475, lr_0 = 2.9033e-04
Validation rmse = 0.946671
Epoch 17
Loss = 6.9847e-01, PNorm = 46.8012, GNorm = 18.0379, lr_0 = 2.8947e-04
Loss = 7.0149e-01, PNorm = 46.8197, GNorm = 1.4637, lr_0 = 2.8869e-04
Loss = 5.5132e-01, PNorm = 46.8257, GNorm = 1.6622, lr_0 = 2.8792e-04
Loss = 8.1290e-01, PNorm = 46.8282, GNorm = 4.0219, lr_0 = 2.8714e-04
Loss = 5.7369e-01, PNorm = 46.8336, GNorm = 1.7233, lr_0 = 2.8637e-04
Loss = 7.5649e-01, PNorm = 46.8451, GNorm = 1.9758, lr_0 = 2.8560e-04
Loss = 5.4935e-01, PNorm = 46.8540, GNorm = 1.9671, lr_0 = 2.8484e-04
Loss = 6.4496e-01, PNorm = 46.8640, GNorm = 1.6906, lr_0 = 2.8407e-04
Loss = 6.9154e-01, PNorm = 46.8727, GNorm = 2.2189, lr_0 = 2.8331e-04
Loss = 7.4256e-01, PNorm = 46.8819, GNorm = 1.4577, lr_0 = 2.8255e-04
Loss = 6.3950e-01, PNorm = 46.8905, GNorm = 1.6772, lr_0 = 2.8179e-04
Loss = 8.0573e-01, PNorm = 46.9009, GNorm = 13.0496, lr_0 = 2.8104e-04
Loss = 5.4078e-01, PNorm = 46.9130, GNorm = 1.2707, lr_0 = 2.8028e-04
Loss = 8.0743e-01, PNorm = 46.9220, GNorm = 2.6000, lr_0 = 2.7953e-04
Loss = 6.7008e-01, PNorm = 46.9304, GNorm = 2.1597, lr_0 = 2.7878e-04
Loss = 6.7062e-01, PNorm = 46.9390, GNorm = 1.8935, lr_0 = 2.7803e-04
Loss = 7.2639e-01, PNorm = 46.9531, GNorm = 2.5899, lr_0 = 2.7729e-04
Loss = 6.8914e-01, PNorm = 46.9648, GNorm = 2.2706, lr_0 = 2.7654e-04
Loss = 7.2820e-01, PNorm = 46.9735, GNorm = 3.1224, lr_0 = 2.7580e-04
Loss = 7.1087e-01, PNorm = 46.9846, GNorm = 2.0811, lr_0 = 2.7506e-04
Loss = 7.0541e-01, PNorm = 46.9985, GNorm = 3.1892, lr_0 = 2.7432e-04
Loss = 7.0844e-01, PNorm = 47.0076, GNorm = 2.0962, lr_0 = 2.7358e-04
Loss = 6.1824e-01, PNorm = 47.0149, GNorm = 1.6997, lr_0 = 2.7285e-04
Loss = 6.5051e-01, PNorm = 47.0263, GNorm = 2.5693, lr_0 = 2.7212e-04
Loss = 5.9247e-01, PNorm = 47.0381, GNorm = 1.9640, lr_0 = 2.7139e-04
Loss = 7.6368e-01, PNorm = 47.0502, GNorm = 2.3512, lr_0 = 2.7066e-04
Loss = 6.4907e-01, PNorm = 47.0602, GNorm = 1.7196, lr_0 = 2.6993e-04
Loss = 6.8894e-01, PNorm = 47.0695, GNorm = 3.1619, lr_0 = 2.6921e-04
Loss = 7.6874e-01, PNorm = 47.0793, GNorm = 1.6134, lr_0 = 2.6849e-04
Loss = 6.2778e-01, PNorm = 47.0886, GNorm = 2.2055, lr_0 = 2.6777e-04
Loss = 7.1348e-01, PNorm = 47.0955, GNorm = 2.3822, lr_0 = 2.6705e-04
Validation rmse = 0.931727
Epoch 18
Loss = 5.9578e-01, PNorm = 47.1031, GNorm = 1.8574, lr_0 = 2.6626e-04
Loss = 6.0871e-01, PNorm = 47.1117, GNorm = 1.9161, lr_0 = 2.6554e-04
Loss = 7.3947e-01, PNorm = 47.1126, GNorm = 6.2495, lr_0 = 2.6483e-04
Loss = 6.9182e-01, PNorm = 47.1166, GNorm = 1.5397, lr_0 = 2.6412e-04
Loss = 6.5068e-01, PNorm = 47.1274, GNorm = 2.1172, lr_0 = 2.6341e-04
Loss = 7.2882e-01, PNorm = 47.1407, GNorm = 1.9601, lr_0 = 2.6270e-04
Loss = 7.0719e-01, PNorm = 47.1541, GNorm = 2.0935, lr_0 = 2.6200e-04
Loss = 6.3457e-01, PNorm = 47.1620, GNorm = 1.9454, lr_0 = 2.6130e-04
Loss = 6.7006e-01, PNorm = 47.1705, GNorm = 2.3187, lr_0 = 2.6060e-04
Loss = 6.8317e-01, PNorm = 47.1791, GNorm = 1.9635, lr_0 = 2.5990e-04
Loss = 6.2530e-01, PNorm = 47.1893, GNorm = 2.0571, lr_0 = 2.5920e-04
Loss = 6.5693e-01, PNorm = 47.2036, GNorm = 2.6394, lr_0 = 2.5850e-04
Loss = 6.4551e-01, PNorm = 47.2107, GNorm = 1.2821, lr_0 = 2.5781e-04
Loss = 6.6294e-01, PNorm = 47.2167, GNorm = 1.9366, lr_0 = 2.5712e-04
Loss = 5.8946e-01, PNorm = 47.2227, GNorm = 1.5413, lr_0 = 2.5643e-04
Loss = 6.6858e-01, PNorm = 47.2299, GNorm = 2.1308, lr_0 = 2.5574e-04
Loss = 5.9922e-01, PNorm = 47.2358, GNorm = 2.1018, lr_0 = 2.5505e-04
Loss = 6.4605e-01, PNorm = 47.2444, GNorm = 2.1338, lr_0 = 2.5437e-04
Loss = 7.5783e-01, PNorm = 47.2554, GNorm = 3.6862, lr_0 = 2.5369e-04
Loss = 7.0237e-01, PNorm = 47.2657, GNorm = 1.6791, lr_0 = 2.5300e-04
Loss = 7.2444e-01, PNorm = 47.2734, GNorm = 1.2648, lr_0 = 2.5233e-04
Loss = 7.1630e-01, PNorm = 47.2869, GNorm = 1.6551, lr_0 = 2.5165e-04
Loss = 6.7058e-01, PNorm = 47.2974, GNorm = 5.6936, lr_0 = 2.5097e-04
Loss = 6.3659e-01, PNorm = 47.3044, GNorm = 1.9108, lr_0 = 2.5030e-04
Loss = 7.9587e-01, PNorm = 47.3176, GNorm = 1.3017, lr_0 = 2.4963e-04
Loss = 6.0639e-01, PNorm = 47.3270, GNorm = 1.9320, lr_0 = 2.4896e-04
Loss = 6.7422e-01, PNorm = 47.3334, GNorm = 2.7390, lr_0 = 2.4829e-04
Loss = 7.3135e-01, PNorm = 47.3424, GNorm = 2.2962, lr_0 = 2.4762e-04
Loss = 7.0509e-01, PNorm = 47.3550, GNorm = 2.1325, lr_0 = 2.4696e-04
Loss = 6.9566e-01, PNorm = 47.3669, GNorm = 2.4692, lr_0 = 2.4630e-04
Validation rmse = 0.938453
Epoch 19
Loss = 5.9971e-01, PNorm = 47.3783, GNorm = 5.3303, lr_0 = 2.4563e-04
Loss = 6.6999e-01, PNorm = 47.3883, GNorm = 1.8212, lr_0 = 2.4498e-04
Loss = 6.7977e-01, PNorm = 47.3945, GNorm = 1.7620, lr_0 = 2.4432e-04
Loss = 6.3585e-01, PNorm = 47.4019, GNorm = 2.1117, lr_0 = 2.4366e-04
Loss = 6.1777e-01, PNorm = 47.4096, GNorm = 2.0126, lr_0 = 2.4301e-04
Loss = 5.8425e-01, PNorm = 47.4147, GNorm = 1.9530, lr_0 = 2.4236e-04
Loss = 7.0133e-01, PNorm = 47.4188, GNorm = 2.6748, lr_0 = 2.4171e-04
Loss = 6.3019e-01, PNorm = 47.4234, GNorm = 1.6839, lr_0 = 2.4106e-04
Loss = 6.6986e-01, PNorm = 47.4277, GNorm = 3.0315, lr_0 = 2.4041e-04
Loss = 6.9875e-01, PNorm = 47.4330, GNorm = 2.0627, lr_0 = 2.3976e-04
Loss = 6.5879e-01, PNorm = 47.4449, GNorm = 1.9709, lr_0 = 2.3912e-04
Loss = 6.1588e-01, PNorm = 47.4538, GNorm = 1.9675, lr_0 = 2.3848e-04
Loss = 8.3326e-01, PNorm = 47.4604, GNorm = 1.8190, lr_0 = 2.3784e-04
Loss = 7.0414e-01, PNorm = 47.4730, GNorm = 2.3715, lr_0 = 2.3720e-04
Loss = 7.2309e-01, PNorm = 47.4866, GNorm = 2.2196, lr_0 = 2.3656e-04
Loss = 7.2086e-01, PNorm = 47.4919, GNorm = 2.2576, lr_0 = 2.3593e-04
Loss = 8.6982e-01, PNorm = 47.4982, GNorm = 1.4395, lr_0 = 2.3530e-04
Loss = 5.4076e-01, PNorm = 47.5078, GNorm = 1.7558, lr_0 = 2.3466e-04
Loss = 6.6628e-01, PNorm = 47.5177, GNorm = 1.2264, lr_0 = 2.3404e-04
Loss = 7.4231e-01, PNorm = 47.5255, GNorm = 2.4066, lr_0 = 2.3341e-04
Loss = 6.4771e-01, PNorm = 47.5309, GNorm = 0.8632, lr_0 = 2.3278e-04
Loss = 6.7949e-01, PNorm = 47.5380, GNorm = 1.4746, lr_0 = 2.3216e-04
Loss = 6.3023e-01, PNorm = 47.5469, GNorm = 1.7937, lr_0 = 2.3153e-04
Loss = 5.9598e-01, PNorm = 47.5569, GNorm = 2.3785, lr_0 = 2.3091e-04
Loss = 5.7861e-01, PNorm = 47.5660, GNorm = 1.6143, lr_0 = 2.3029e-04
Loss = 6.1432e-01, PNorm = 47.5767, GNorm = 1.8615, lr_0 = 2.2967e-04
Loss = 6.5170e-01, PNorm = 47.5854, GNorm = 1.9814, lr_0 = 2.2906e-04
Loss = 6.1308e-01, PNorm = 47.5924, GNorm = 2.2678, lr_0 = 2.2844e-04
Loss = 7.4779e-01, PNorm = 47.6003, GNorm = 1.6622, lr_0 = 2.2783e-04
Loss = 5.7771e-01, PNorm = 47.6065, GNorm = 1.3124, lr_0 = 2.2722e-04
Loss = 6.6318e-01, PNorm = 47.6134, GNorm = 2.3397, lr_0 = 2.2661e-04
Validation rmse = 0.934905
Epoch 20
Loss = 6.5935e-01, PNorm = 47.6229, GNorm = 1.6788, lr_0 = 2.2594e-04
Loss = 5.4443e-01, PNorm = 47.6314, GNorm = 1.5329, lr_0 = 2.2533e-04
Loss = 6.5380e-01, PNorm = 47.6361, GNorm = 1.3900, lr_0 = 2.2473e-04
Loss = 6.3354e-01, PNorm = 47.6438, GNorm = 3.0082, lr_0 = 2.2412e-04
Loss = 6.8342e-01, PNorm = 47.6516, GNorm = 2.8439, lr_0 = 2.2352e-04
Loss = 7.1876e-01, PNorm = 47.6599, GNorm = 1.7241, lr_0 = 2.2292e-04
Loss = 6.2919e-01, PNorm = 47.6674, GNorm = 1.3811, lr_0 = 2.2233e-04
Loss = 5.9321e-01, PNorm = 47.6739, GNorm = 2.3566, lr_0 = 2.2173e-04
Loss = 6.5942e-01, PNorm = 47.6798, GNorm = 1.7459, lr_0 = 2.2113e-04
Loss = 6.6832e-01, PNorm = 47.6862, GNorm = 2.0599, lr_0 = 2.2054e-04
Loss = 7.9474e-01, PNorm = 47.6895, GNorm = 2.4136, lr_0 = 2.1995e-04
Loss = 6.4289e-01, PNorm = 47.6970, GNorm = 2.5522, lr_0 = 2.1936e-04
Loss = 6.3945e-01, PNorm = 47.7023, GNorm = 2.1460, lr_0 = 2.1877e-04
Loss = 6.5906e-01, PNorm = 47.7087, GNorm = 1.4943, lr_0 = 2.1818e-04
Loss = 6.9340e-01, PNorm = 47.7184, GNorm = 1.9110, lr_0 = 2.1760e-04
Loss = 6.1726e-01, PNorm = 47.7297, GNorm = 1.3295, lr_0 = 2.1701e-04
Loss = 7.2412e-01, PNorm = 47.7376, GNorm = 2.0296, lr_0 = 2.1643e-04
Loss = 6.1309e-01, PNorm = 47.7421, GNorm = 1.3062, lr_0 = 2.1585e-04
Loss = 6.0116e-01, PNorm = 47.7494, GNorm = 3.4610, lr_0 = 2.1527e-04
Loss = 6.3171e-01, PNorm = 47.7568, GNorm = 2.3448, lr_0 = 2.1469e-04
Loss = 6.8660e-01, PNorm = 47.7632, GNorm = 2.0623, lr_0 = 2.1412e-04
Loss = 8.7087e-01, PNorm = 47.7688, GNorm = 2.5667, lr_0 = 2.1354e-04
Loss = 6.8192e-01, PNorm = 47.7713, GNorm = 2.5204, lr_0 = 2.1297e-04
Loss = 6.7445e-01, PNorm = 47.7789, GNorm = 3.9751, lr_0 = 2.1240e-04
Loss = 6.4083e-01, PNorm = 47.7888, GNorm = 1.8204, lr_0 = 2.1183e-04
Loss = 6.7827e-01, PNorm = 47.7983, GNorm = 1.6100, lr_0 = 2.1126e-04
Loss = 6.0647e-01, PNorm = 47.8046, GNorm = 2.1409, lr_0 = 2.1069e-04
Loss = 5.7357e-01, PNorm = 47.8099, GNorm = 2.1970, lr_0 = 2.1013e-04
Loss = 5.7990e-01, PNorm = 47.8183, GNorm = 2.9275, lr_0 = 2.0956e-04
Loss = 6.2716e-01, PNorm = 47.8242, GNorm = 2.5758, lr_0 = 2.0900e-04
Loss = 6.4755e-01, PNorm = 47.8284, GNorm = 2.0853, lr_0 = 2.0844e-04
Loss = 3.3398e-01, PNorm = 47.8293, GNorm = 3.7037, lr_0 = 2.0838e-04
Validation rmse = 0.935544
Epoch 21
Loss = 6.2060e-01, PNorm = 47.8373, GNorm = 1.8743, lr_0 = 2.0782e-04
Loss = 5.9290e-01, PNorm = 47.8470, GNorm = 1.8589, lr_0 = 2.0727e-04
Loss = 6.2340e-01, PNorm = 47.8553, GNorm = 1.8056, lr_0 = 2.0671e-04
Loss = 6.2290e-01, PNorm = 47.8595, GNorm = 2.0808, lr_0 = 2.0615e-04
Loss = 5.5961e-01, PNorm = 47.8680, GNorm = 1.9389, lr_0 = 2.0560e-04
Loss = 6.1723e-01, PNorm = 47.8733, GNorm = 2.1901, lr_0 = 2.0505e-04
Loss = 5.8527e-01, PNorm = 47.8790, GNorm = 1.6627, lr_0 = 2.0450e-04
Loss = 6.2467e-01, PNorm = 47.8854, GNorm = 1.5538, lr_0 = 2.0395e-04
Loss = 5.7043e-01, PNorm = 47.8929, GNorm = 1.4168, lr_0 = 2.0340e-04
Loss = 5.8810e-01, PNorm = 47.9009, GNorm = 2.5477, lr_0 = 2.0286e-04
Loss = 6.9306e-01, PNorm = 47.9105, GNorm = 2.0464, lr_0 = 2.0231e-04
Loss = 7.4836e-01, PNorm = 47.9190, GNorm = 2.1908, lr_0 = 2.0177e-04
Loss = 7.9039e-01, PNorm = 47.9246, GNorm = 5.2842, lr_0 = 2.0123e-04
Loss = 6.5033e-01, PNorm = 47.9291, GNorm = 1.8790, lr_0 = 2.0069e-04
Loss = 6.8001e-01, PNorm = 47.9385, GNorm = 1.6931, lr_0 = 2.0015e-04
Loss = 6.7799e-01, PNorm = 47.9446, GNorm = 1.4832, lr_0 = 1.9961e-04
Loss = 6.6255e-01, PNorm = 47.9495, GNorm = 2.4778, lr_0 = 1.9908e-04
Loss = 6.8692e-01, PNorm = 47.9554, GNorm = 2.1980, lr_0 = 1.9854e-04
Loss = 6.0565e-01, PNorm = 47.9619, GNorm = 2.7228, lr_0 = 1.9801e-04
Loss = 6.0726e-01, PNorm = 47.9678, GNorm = 1.6895, lr_0 = 1.9748e-04
Loss = 7.3851e-01, PNorm = 47.9743, GNorm = 1.7174, lr_0 = 1.9695e-04
Loss = 6.5525e-01, PNorm = 47.9832, GNorm = 2.9970, lr_0 = 1.9642e-04
Loss = 7.4688e-01, PNorm = 47.9882, GNorm = 1.7811, lr_0 = 1.9589e-04
Loss = 7.0246e-01, PNorm = 47.9933, GNorm = 1.5021, lr_0 = 1.9537e-04
Loss = 5.8819e-01, PNorm = 48.0034, GNorm = 1.1432, lr_0 = 1.9484e-04
Loss = 6.6306e-01, PNorm = 48.0118, GNorm = 2.5648, lr_0 = 1.9432e-04
Loss = 7.0324e-01, PNorm = 48.0177, GNorm = 5.3130, lr_0 = 1.9380e-04
Loss = 5.8449e-01, PNorm = 48.0221, GNorm = 2.8133, lr_0 = 1.9328e-04
Loss = 5.5412e-01, PNorm = 48.0253, GNorm = 2.7090, lr_0 = 1.9276e-04
Loss = 7.7090e-01, PNorm = 48.0309, GNorm = 2.0525, lr_0 = 1.9224e-04
Validation rmse = 0.929113
Epoch 22
Loss = 6.8030e-01, PNorm = 48.0363, GNorm = 1.6504, lr_0 = 1.9167e-04
Loss = 5.9020e-01, PNorm = 48.0379, GNorm = 1.8019, lr_0 = 1.9116e-04
Loss = 5.9825e-01, PNorm = 48.0419, GNorm = 1.7872, lr_0 = 1.9065e-04
Loss = 5.8252e-01, PNorm = 48.0469, GNorm = 2.0199, lr_0 = 1.9013e-04
Loss = 5.7375e-01, PNorm = 48.0553, GNorm = 1.4597, lr_0 = 1.8962e-04
Loss = 6.3427e-01, PNorm = 48.0641, GNorm = 1.7583, lr_0 = 1.8912e-04
Loss = 6.5831e-01, PNorm = 48.0720, GNorm = 1.5765, lr_0 = 1.8861e-04
Loss = 7.1781e-01, PNorm = 48.0788, GNorm = 1.3200, lr_0 = 1.8810e-04
Loss = 6.2532e-01, PNorm = 48.0827, GNorm = 2.2989, lr_0 = 1.8760e-04
Loss = 7.1777e-01, PNorm = 48.0878, GNorm = 13.4968, lr_0 = 1.8709e-04
Loss = 5.5810e-01, PNorm = 48.0926, GNorm = 3.7882, lr_0 = 1.8659e-04
Loss = 5.9059e-01, PNorm = 48.0994, GNorm = 3.2952, lr_0 = 1.8609e-04
Loss = 5.7486e-01, PNorm = 48.1075, GNorm = 1.5600, lr_0 = 1.8559e-04
Loss = 6.2659e-01, PNorm = 48.1156, GNorm = 2.2550, lr_0 = 1.8509e-04
Loss = 6.2319e-01, PNorm = 48.1210, GNorm = 1.5820, lr_0 = 1.8460e-04
Loss = 7.3764e-01, PNorm = 48.1258, GNorm = 2.6405, lr_0 = 1.8410e-04
Loss = 5.7754e-01, PNorm = 48.1311, GNorm = 1.6225, lr_0 = 1.8361e-04
Loss = 8.4420e-01, PNorm = 48.1374, GNorm = 2.6416, lr_0 = 1.8311e-04
Loss = 5.8785e-01, PNorm = 48.1433, GNorm = 2.8385, lr_0 = 1.8262e-04
Loss = 6.1320e-01, PNorm = 48.1518, GNorm = 2.0183, lr_0 = 1.8213e-04
Loss = 6.5158e-01, PNorm = 48.1573, GNorm = 1.9943, lr_0 = 1.8164e-04
Loss = 7.4044e-01, PNorm = 48.1628, GNorm = 2.1569, lr_0 = 1.8116e-04
Loss = 6.8362e-01, PNorm = 48.1704, GNorm = 1.4907, lr_0 = 1.8067e-04
Loss = 6.7953e-01, PNorm = 48.1774, GNorm = 2.0598, lr_0 = 1.8019e-04
Loss = 5.7767e-01, PNorm = 48.1815, GNorm = 2.1958, lr_0 = 1.7970e-04
Loss = 7.3444e-01, PNorm = 48.1857, GNorm = 1.7983, lr_0 = 1.7922e-04
Loss = 7.0572e-01, PNorm = 48.1906, GNorm = 2.1989, lr_0 = 1.7874e-04
Loss = 7.3836e-01, PNorm = 48.1959, GNorm = 2.1473, lr_0 = 1.7826e-04
Loss = 5.9862e-01, PNorm = 48.2048, GNorm = 1.9159, lr_0 = 1.7778e-04
Loss = 5.1996e-01, PNorm = 48.2125, GNorm = 1.9355, lr_0 = 1.7730e-04
Loss = 7.0918e-01, PNorm = 48.2185, GNorm = 5.1200, lr_0 = 1.7683e-04
Validation rmse = 0.924125
Epoch 23
Loss = 5.7878e-01, PNorm = 48.2229, GNorm = 1.6610, lr_0 = 1.7635e-04
Loss = 5.8301e-01, PNorm = 48.2283, GNorm = 1.9935, lr_0 = 1.7588e-04
Loss = 6.2338e-01, PNorm = 48.2308, GNorm = 2.0294, lr_0 = 1.7541e-04
Loss = 5.9390e-01, PNorm = 48.2371, GNorm = 1.6556, lr_0 = 1.7494e-04
Loss = 6.1673e-01, PNorm = 48.2432, GNorm = 1.5536, lr_0 = 1.7447e-04
Loss = 6.0103e-01, PNorm = 48.2505, GNorm = 1.5800, lr_0 = 1.7400e-04
Loss = 6.4227e-01, PNorm = 48.2556, GNorm = 5.8672, lr_0 = 1.7353e-04
Loss = 5.3499e-01, PNorm = 48.2615, GNorm = 1.4865, lr_0 = 1.7307e-04
Loss = 5.9037e-01, PNorm = 48.2687, GNorm = 1.6603, lr_0 = 1.7260e-04
Loss = 5.9915e-01, PNorm = 48.2738, GNorm = 1.8438, lr_0 = 1.7214e-04
Loss = 5.4657e-01, PNorm = 48.2780, GNorm = 1.8262, lr_0 = 1.7168e-04
Loss = 6.3705e-01, PNorm = 48.2836, GNorm = 1.5922, lr_0 = 1.7122e-04
Loss = 5.7724e-01, PNorm = 48.2884, GNorm = 2.6587, lr_0 = 1.7076e-04
Loss = 5.4955e-01, PNorm = 48.2956, GNorm = 1.6374, lr_0 = 1.7030e-04
Loss = 5.7220e-01, PNorm = 48.2999, GNorm = 1.7931, lr_0 = 1.6984e-04
Loss = 6.7716e-01, PNorm = 48.3067, GNorm = 2.0236, lr_0 = 1.6938e-04
Loss = 5.8260e-01, PNorm = 48.3108, GNorm = 1.7287, lr_0 = 1.6893e-04
Loss = 6.3380e-01, PNorm = 48.3150, GNorm = 2.2005, lr_0 = 1.6848e-04
Loss = 6.3612e-01, PNorm = 48.3193, GNorm = 2.3279, lr_0 = 1.6802e-04
Loss = 8.3617e-01, PNorm = 48.3255, GNorm = 2.7614, lr_0 = 1.6757e-04
Loss = 7.7848e-01, PNorm = 48.3324, GNorm = 2.9603, lr_0 = 1.6712e-04
Loss = 7.1575e-01, PNorm = 48.3369, GNorm = 2.4376, lr_0 = 1.6668e-04
Loss = 6.7647e-01, PNorm = 48.3430, GNorm = 3.2377, lr_0 = 1.6623e-04
Loss = 6.5883e-01, PNorm = 48.3465, GNorm = 1.6374, lr_0 = 1.6578e-04
Loss = 7.8554e-01, PNorm = 48.3494, GNorm = 9.2699, lr_0 = 1.6534e-04
Loss = 6.3286e-01, PNorm = 48.3530, GNorm = 2.5344, lr_0 = 1.6489e-04
Loss = 7.5608e-01, PNorm = 48.3571, GNorm = 2.5993, lr_0 = 1.6445e-04
Loss = 6.0114e-01, PNorm = 48.3635, GNorm = 2.9398, lr_0 = 1.6401e-04
Loss = 5.9898e-01, PNorm = 48.3702, GNorm = 1.5421, lr_0 = 1.6357e-04
Loss = 7.0693e-01, PNorm = 48.3753, GNorm = 2.6261, lr_0 = 1.6313e-04
Validation rmse = 0.926666
Epoch 24
Loss = 5.1796e-01, PNorm = 48.3826, GNorm = 1.4621, lr_0 = 1.6265e-04
Loss = 5.5048e-01, PNorm = 48.3869, GNorm = 2.1737, lr_0 = 1.6221e-04
Loss = 6.1588e-01, PNorm = 48.3930, GNorm = 2.1710, lr_0 = 1.6178e-04
Loss = 5.8614e-01, PNorm = 48.3981, GNorm = 1.4478, lr_0 = 1.6134e-04
Loss = 7.0214e-01, PNorm = 48.4048, GNorm = 2.3877, lr_0 = 1.6091e-04
Loss = 7.1015e-01, PNorm = 48.4129, GNorm = 2.3474, lr_0 = 1.6048e-04
Loss = 5.6505e-01, PNorm = 48.4186, GNorm = 2.6710, lr_0 = 1.6005e-04
Loss = 6.1105e-01, PNorm = 48.4248, GNorm = 1.8993, lr_0 = 1.5962e-04
Loss = 5.2187e-01, PNorm = 48.4288, GNorm = 2.5198, lr_0 = 1.5919e-04
Loss = 5.3618e-01, PNorm = 48.4317, GNorm = 1.4170, lr_0 = 1.5876e-04
Loss = 5.4642e-01, PNorm = 48.4355, GNorm = 1.6409, lr_0 = 1.5834e-04
Loss = 5.6637e-01, PNorm = 48.4390, GNorm = 1.4555, lr_0 = 1.5791e-04
Loss = 5.9256e-01, PNorm = 48.4430, GNorm = 1.3400, lr_0 = 1.5749e-04
Loss = 6.5944e-01, PNorm = 48.4488, GNorm = 2.6180, lr_0 = 1.5706e-04
Loss = 8.8207e-01, PNorm = 48.4548, GNorm = 1.3756, lr_0 = 1.5664e-04
Loss = 5.3487e-01, PNorm = 48.4600, GNorm = 2.0479, lr_0 = 1.5622e-04
Loss = 7.1009e-01, PNorm = 48.4644, GNorm = 1.4636, lr_0 = 1.5580e-04
Loss = 5.8823e-01, PNorm = 48.4685, GNorm = 2.1371, lr_0 = 1.5539e-04
Loss = 6.5629e-01, PNorm = 48.4745, GNorm = 2.2543, lr_0 = 1.5497e-04
Loss = 5.5116e-01, PNorm = 48.4788, GNorm = 1.4365, lr_0 = 1.5455e-04
Loss = 7.2304e-01, PNorm = 48.4815, GNorm = 2.7499, lr_0 = 1.5414e-04
Loss = 5.4251e-01, PNorm = 48.4876, GNorm = 1.9344, lr_0 = 1.5372e-04
Loss = 6.6422e-01, PNorm = 48.4912, GNorm = 1.6535, lr_0 = 1.5331e-04
Loss = 5.6098e-01, PNorm = 48.4966, GNorm = 2.6964, lr_0 = 1.5290e-04
Loss = 5.3934e-01, PNorm = 48.4996, GNorm = 1.5107, lr_0 = 1.5249e-04
Loss = 6.4745e-01, PNorm = 48.5024, GNorm = 2.0006, lr_0 = 1.5208e-04
Loss = 8.3013e-01, PNorm = 48.5080, GNorm = 2.8360, lr_0 = 1.5167e-04
Loss = 7.2712e-01, PNorm = 48.5141, GNorm = 2.0984, lr_0 = 1.5127e-04
Loss = 5.9505e-01, PNorm = 48.5197, GNorm = 2.2991, lr_0 = 1.5086e-04
Loss = 6.4570e-01, PNorm = 48.5252, GNorm = 1.6725, lr_0 = 1.5045e-04
