Command line
Loss = 5.9112e-01, PNorm = 46.3370, GNorm = 1.2124, lr_0 = 3.1351e-04
Loss = 7.7659e-01, PNorm = 46.3535, GNorm = 1.8574, lr_0 = 3.1267e-04
Loss = 7.1661e-01, PNorm = 46.3685, GNorm = 1.4381, lr_0 = 3.1183e-04
Loss = 7.3034e-01, PNorm = 46.3825, GNorm = 1.6311, lr_0 = 3.1099e-04
Loss = 6.8723e-01, PNorm = 46.3942, GNorm = 2.1506, lr_0 = 3.1015e-04
Loss = 7.0196e-01, PNorm = 46.4064, GNorm = 3.8267, lr_0 = 3.0931e-04
Loss = 7.3374e-01, PNorm = 46.4185, GNorm = 2.4596, lr_0 = 3.0848e-04
Loss = 6.7585e-01, PNorm = 46.4391, GNorm = 1.5272, lr_0 = 3.0765e-04
Loss = 7.3534e-01, PNorm = 46.4579, GNorm = 1.4198, lr_0 = 3.0682e-04
Loss = 6.4323e-01, PNorm = 46.4680, GNorm = 15.6497, lr_0 = 3.0599e-04
Loss = 5.8814e-01, PNorm = 46.4747, GNorm = 3.1367, lr_0 = 3.0517e-04
Loss = 6.8569e-01, PNorm = 46.4867, GNorm = 2.1780, lr_0 = 3.0435e-04
Loss = 6.4594e-01, PNorm = 46.5026, GNorm = 1.8182, lr_0 = 3.0353e-04
Loss = 6.6870e-01, PNorm = 46.5156, GNorm = 1.9943, lr_0 = 3.0271e-04
Loss = 8.9689e-01, PNorm = 46.5256, GNorm = 2.8305, lr_0 = 3.0190e-04
Loss = 7.4758e-01, PNorm = 46.5374, GNorm = 3.9984, lr_0 = 3.0108e-04
Loss = 6.3390e-01, PNorm = 46.5437, GNorm = 2.2616, lr_0 = 3.0027e-04
Loss = 6.5715e-01, PNorm = 46.5570, GNorm = 2.3818, lr_0 = 2.9947e-04
Loss = 8.8955e-01, PNorm = 46.5727, GNorm = 3.0680, lr_0 = 2.9866e-04
Loss = 6.0524e-01, PNorm = 46.5818, GNorm = 3.0839, lr_0 = 2.9785e-04
Loss = 6.1765e-01, PNorm = 46.5876, GNorm = 2.1159, lr_0 = 2.9705e-04
Loss = 5.5797e-01, PNorm = 46.5965, GNorm = 1.2815, lr_0 = 2.9625e-04
Loss = 6.4571e-01, PNorm = 46.6021, GNorm = 1.6023, lr_0 = 2.9546e-04
Loss = 5.4814e-01, PNorm = 46.6124, GNorm = 1.5615, lr_0 = 2.9466e-04
Loss = 7.3955e-01, PNorm = 46.6249, GNorm = 1.9512, lr_0 = 2.9387e-04
Loss = 6.5129e-01, PNorm = 46.6386, GNorm = 1.8607, lr_0 = 2.9308e-04
Loss = 6.5497e-01, PNorm = 46.6463, GNorm = 1.5314, lr_0 = 2.9229e-04
Loss = 6.7341e-01, PNorm = 46.6567, GNorm = 2.0297, lr_0 = 2.9150e-04
Loss = 6.0812e-01, PNorm = 46.6685, GNorm = 1.6125, lr_0 = 2.9071e-04
Loss = 7.3279e-01, PNorm = 46.6797, GNorm = 1.9554, lr_0 = 2.8993e-04
Validation rmse = 0.967089
Epoch 17
Loss = 7.3816e-01, PNorm = 46.6931, GNorm = 15.7309, lr_0 = 2.8915e-04
Loss = 6.1812e-01, PNorm = 46.7088, GNorm = 1.4026, lr_0 = 2.8837e-04
Loss = 7.8917e-01, PNorm = 46.7191, GNorm = 2.0143, lr_0 = 2.8760e-04
Loss = 6.8866e-01, PNorm = 46.7296, GNorm = 1.4975, lr_0 = 2.8682e-04
Loss = 6.1856e-01, PNorm = 46.7390, GNorm = 2.2537, lr_0 = 2.8605e-04
Loss = 6.5594e-01, PNorm = 46.7455, GNorm = 2.1753, lr_0 = 2.8528e-04
Loss = 7.1396e-01, PNorm = 46.7575, GNorm = 3.0404, lr_0 = 2.8451e-04
Loss = 7.0484e-01, PNorm = 46.7702, GNorm = 1.6781, lr_0 = 2.8374e-04
Loss = 7.2927e-01, PNorm = 46.7787, GNorm = 1.4339, lr_0 = 2.8298e-04
Loss = 5.9335e-01, PNorm = 46.7892, GNorm = 1.3511, lr_0 = 2.8222e-04
Loss = 6.8275e-01, PNorm = 46.8042, GNorm = 1.6860, lr_0 = 2.8146e-04
Loss = 6.6201e-01, PNorm = 46.8174, GNorm = 1.5399, lr_0 = 2.8070e-04
Loss = 6.7840e-01, PNorm = 46.8253, GNorm = 2.5024, lr_0 = 2.7994e-04
Loss = 6.0844e-01, PNorm = 46.8338, GNorm = 1.5083, lr_0 = 2.7919e-04
Loss = 6.1463e-01, PNorm = 46.8500, GNorm = 1.3117, lr_0 = 2.7844e-04
Loss = 6.5799e-01, PNorm = 46.8574, GNorm = 2.2187, lr_0 = 2.7769e-04
Loss = 7.9955e-01, PNorm = 46.8588, GNorm = 2.6934, lr_0 = 2.7694e-04
Loss = 7.0758e-01, PNorm = 46.8678, GNorm = 2.4590, lr_0 = 2.7620e-04
Loss = 6.3926e-01, PNorm = 46.8759, GNorm = 2.1719, lr_0 = 2.7545e-04
Loss = 6.3296e-01, PNorm = 46.8832, GNorm = 2.5877, lr_0 = 2.7471e-04
Loss = 6.3268e-01, PNorm = 46.8903, GNorm = 2.0236, lr_0 = 2.7397e-04
Loss = 7.0453e-01, PNorm = 46.9021, GNorm = 2.1603, lr_0 = 2.7323e-04
Loss = 5.9230e-01, PNorm = 46.9131, GNorm = 2.6070, lr_0 = 2.7250e-04
Loss = 6.1991e-01, PNorm = 46.9271, GNorm = 1.9975, lr_0 = 2.7176e-04
Loss = 8.0380e-01, PNorm = 46.9351, GNorm = 2.4243, lr_0 = 2.7103e-04
Loss = 6.9098e-01, PNorm = 46.9419, GNorm = 2.3590, lr_0 = 2.7030e-04
Loss = 5.5596e-01, PNorm = 46.9517, GNorm = 1.9390, lr_0 = 2.6957e-04
Loss = 6.4828e-01, PNorm = 46.9630, GNorm = 2.1326, lr_0 = 2.6885e-04
Loss = 6.3492e-01, PNorm = 46.9736, GNorm = 2.3950, lr_0 = 2.6812e-04
Loss = 6.2889e-01, PNorm = 46.9854, GNorm = 1.8083, lr_0 = 2.6740e-04
Validation rmse = 0.958723
Epoch 18
Loss = 5.3916e-01, PNorm = 46.9940, GNorm = 1.4191, lr_0 = 2.6668e-04
Loss = 5.8060e-01, PNorm = 47.0012, GNorm = 1.6249, lr_0 = 2.6596e-04
Loss = 5.8922e-01, PNorm = 47.0107, GNorm = 1.8594, lr_0 = 2.6525e-04
Loss = 6.9403e-01, PNorm = 47.0223, GNorm = 1.7195, lr_0 = 2.6453e-04
Loss = 5.9632e-01, PNorm = 47.0299, GNorm = 2.0562, lr_0 = 2.6382e-04
Loss = 5.2703e-01, PNorm = 47.0347, GNorm = 1.7681, lr_0 = 2.6311e-04
Loss = 6.8841e-01, PNorm = 47.0436, GNorm = 1.4984, lr_0 = 2.6240e-04
Loss = 6.0029e-01, PNorm = 47.0492, GNorm = 2.3145, lr_0 = 2.6170e-04
Loss = 7.0984e-01, PNorm = 47.0591, GNorm = 2.3775, lr_0 = 2.6099e-04
Loss = 6.3414e-01, PNorm = 47.0698, GNorm = 1.4135, lr_0 = 2.6029e-04
Loss = 6.6124e-01, PNorm = 47.0826, GNorm = 2.2360, lr_0 = 2.5959e-04
Loss = 6.1902e-01, PNorm = 47.0941, GNorm = 1.7024, lr_0 = 2.5889e-04
Loss = 7.4432e-01, PNorm = 47.1037, GNorm = 2.1419, lr_0 = 2.5819e-04
Loss = 7.3537e-01, PNorm = 47.1180, GNorm = 2.3907, lr_0 = 2.5750e-04
Loss = 7.2878e-01, PNorm = 47.1304, GNorm = 2.1239, lr_0 = 2.5680e-04
Loss = 6.0333e-01, PNorm = 47.1369, GNorm = 1.8495, lr_0 = 2.5611e-04
Loss = 5.6470e-01, PNorm = 47.1455, GNorm = 2.1422, lr_0 = 2.5542e-04
Loss = 6.8467e-01, PNorm = 47.1564, GNorm = 1.8565, lr_0 = 2.5474e-04
Loss = 6.6498e-01, PNorm = 47.1671, GNorm = 1.6369, lr_0 = 2.5405e-04
Loss = 6.3866e-01, PNorm = 47.1760, GNorm = 1.5577, lr_0 = 2.5337e-04
Loss = 5.9845e-01, PNorm = 47.1834, GNorm = 2.2437, lr_0 = 2.5268e-04
Loss = 7.5884e-01, PNorm = 47.1864, GNorm = 1.9675, lr_0 = 2.5200e-04
Loss = 6.5616e-01, PNorm = 47.1947, GNorm = 1.6095, lr_0 = 2.5132e-04
Loss = 7.4156e-01, PNorm = 47.2038, GNorm = 1.2554, lr_0 = 2.5065e-04
Loss = 6.5396e-01, PNorm = 47.2118, GNorm = 1.3511, lr_0 = 2.4997e-04
Loss = 6.1424e-01, PNorm = 47.2222, GNorm = 1.6972, lr_0 = 2.4930e-04
Loss = 6.6048e-01, PNorm = 47.2313, GNorm = 2.0834, lr_0 = 2.4863e-04
Loss = 5.8373e-01, PNorm = 47.2386, GNorm = 2.2866, lr_0 = 2.4796e-04
Loss = 7.9224e-01, PNorm = 47.2468, GNorm = 1.8444, lr_0 = 2.4729e-04
Loss = 7.6023e-01, PNorm = 47.2534, GNorm = 5.5771, lr_0 = 2.4663e-04
Loss = 7.0723e-01, PNorm = 47.2599, GNorm = 1.3550, lr_0 = 2.4596e-04
Validation rmse = 0.974894
Epoch 19
Loss = 7.6566e-01, PNorm = 47.2692, GNorm = 2.7092, lr_0 = 2.4530e-04
Loss = 8.5381e-01, PNorm = 47.2809, GNorm = 2.7298, lr_0 = 2.4464e-04
Loss = 6.4489e-01, PNorm = 47.2906, GNorm = 1.5287, lr_0 = 2.4398e-04
Loss = 6.1251e-01, PNorm = 47.2988, GNorm = 1.5979, lr_0 = 2.4332e-04
Loss = 7.7521e-01, PNorm = 47.3081, GNorm = 2.7217, lr_0 = 2.4267e-04
Loss = 7.2544e-01, PNorm = 47.3149, GNorm = 1.9975, lr_0 = 2.4201e-04
Loss = 6.6807e-01, PNorm = 47.3203, GNorm = 2.3391, lr_0 = 2.4136e-04
Loss = 6.3123e-01, PNorm = 47.3310, GNorm = 1.5095, lr_0 = 2.4071e-04
Loss = 7.4774e-01, PNorm = 47.3431, GNorm = 1.9986, lr_0 = 2.4006e-04
Loss = 6.8850e-01, PNorm = 47.3569, GNorm = 1.5912, lr_0 = 2.3942e-04
Loss = 6.5141e-01, PNorm = 47.3656, GNorm = 1.5499, lr_0 = 2.3877e-04
Loss = 5.8730e-01, PNorm = 47.3707, GNorm = 1.5894, lr_0 = 2.3813e-04
Loss = 5.9746e-01, PNorm = 47.3816, GNorm = 1.2907, lr_0 = 2.3749e-04
Loss = 6.4305e-01, PNorm = 47.3923, GNorm = 1.1255, lr_0 = 2.3685e-04
Loss = 6.8348e-01, PNorm = 47.3997, GNorm = 2.3581, lr_0 = 2.3621e-04
Loss = 5.3053e-01, PNorm = 47.4083, GNorm = 1.6548, lr_0 = 2.3558e-04
Loss = 7.3917e-01, PNorm = 47.4127, GNorm = 1.9359, lr_0 = 2.3494e-04
Loss = 5.8189e-01, PNorm = 47.4149, GNorm = 1.5594, lr_0 = 2.3431e-04
Loss = 5.1663e-01, PNorm = 47.4222, GNorm = 3.5123, lr_0 = 2.3368e-04
Loss = 5.7360e-01, PNorm = 47.4305, GNorm = 1.7469, lr_0 = 2.3305e-04
Loss = 6.2323e-01, PNorm = 47.4400, GNorm = 1.5552, lr_0 = 2.3242e-04
Loss = 6.3919e-01, PNorm = 47.4487, GNorm = 2.1420, lr_0 = 2.3180e-04
Loss = 6.3203e-01, PNorm = 47.4551, GNorm = 2.7425, lr_0 = 2.3117e-04
Loss = 5.7865e-01, PNorm = 47.4608, GNorm = 2.0468, lr_0 = 2.3055e-04
Loss = 6.4521e-01, PNorm = 47.4713, GNorm = 2.4826, lr_0 = 2.2993e-04
Loss = 6.6607e-01, PNorm = 47.4804, GNorm = 1.7949, lr_0 = 2.2931e-04
Loss = 6.7445e-01, PNorm = 47.4904, GNorm = 2.0395, lr_0 = 2.2869e-04
Loss = 6.0367e-01, PNorm = 47.5028, GNorm = 1.8774, lr_0 = 2.2808e-04
Loss = 7.2488e-01, PNorm = 47.5096, GNorm = 1.6663, lr_0 = 2.2746e-04
Loss = 5.9082e-01, PNorm = 47.5163, GNorm = 2.9833, lr_0 = 2.2685e-04
Validation rmse = 0.965133
Epoch 20
Loss = 5.1641e-01, PNorm = 47.5244, GNorm = 1.5976, lr_0 = 2.2624e-04
Loss = 6.0048e-01, PNorm = 47.5322, GNorm = 3.5324, lr_0 = 2.2563e-04
Loss = 6.2646e-01, PNorm = 47.5372, GNorm = 1.5709, lr_0 = 2.2502e-04
Loss = 6.1762e-01, PNorm = 47.5454, GNorm = 1.6816, lr_0 = 2.2442e-04
Loss = 6.1986e-01, PNorm = 47.5540, GNorm = 2.4307, lr_0 = 2.2381e-04
Loss = 6.1283e-01, PNorm = 47.5579, GNorm = 8.1923, lr_0 = 2.2321e-04
Loss = 6.5849e-01, PNorm = 47.5649, GNorm = 3.7265, lr_0 = 2.2261e-04
Loss = 5.7949e-01, PNorm = 47.5712, GNorm = 2.5030, lr_0 = 2.2201e-04
Loss = 7.5014e-01, PNorm = 47.5755, GNorm = 2.2962, lr_0 = 2.2141e-04
Loss = 6.2689e-01, PNorm = 47.5846, GNorm = 2.2357, lr_0 = 2.2081e-04
Loss = 5.9726e-01, PNorm = 47.5916, GNorm = 2.4303, lr_0 = 2.2022e-04
Loss = 6.2754e-01, PNorm = 47.6005, GNorm = 2.2095, lr_0 = 2.1963e-04
Loss = 6.1536e-01, PNorm = 47.6097, GNorm = 1.7212, lr_0 = 2.1904e-04
Loss = 6.6559e-01, PNorm = 47.6174, GNorm = 2.7509, lr_0 = 2.1845e-04
Loss = 7.9051e-01, PNorm = 47.6253, GNorm = 1.8346, lr_0 = 2.1786e-04
Loss = 5.8209e-01, PNorm = 47.6331, GNorm = 1.7091, lr_0 = 2.1727e-04
Loss = 7.3009e-01, PNorm = 47.6386, GNorm = 2.6211, lr_0 = 2.1669e-04
Loss = 6.3558e-01, PNorm = 47.6452, GNorm = 2.7316, lr_0 = 2.1610e-04
Loss = 6.8275e-01, PNorm = 47.6488, GNorm = 2.0256, lr_0 = 2.1552e-04
Loss = 6.5340e-01, PNorm = 47.6566, GNorm = 1.7484, lr_0 = 2.1494e-04
Loss = 7.1834e-01, PNorm = 47.6646, GNorm = 1.8502, lr_0 = 2.1436e-04
Loss = 6.0485e-01, PNorm = 47.6703, GNorm = 2.0969, lr_0 = 2.1378e-04
Loss = 5.9492e-01, PNorm = 47.6766, GNorm = 1.7287, lr_0 = 2.1321e-04
Loss = 6.9866e-01, PNorm = 47.6808, GNorm = 1.8303, lr_0 = 2.1263e-04
Loss = 5.8723e-01, PNorm = 47.6881, GNorm = 2.0886, lr_0 = 2.1206e-04
Loss = 6.7455e-01, PNorm = 47.6951, GNorm = 14.5073, lr_0 = 2.1149e-04
Loss = 6.5698e-01, PNorm = 47.7040, GNorm = 2.9022, lr_0 = 2.1092e-04
Loss = 5.8451e-01, PNorm = 47.7111, GNorm = 1.2736, lr_0 = 2.1035e-04
Loss = 5.9105e-01, PNorm = 47.7203, GNorm = 1.9072, lr_0 = 2.0979e-04
Loss = 6.5109e-01, PNorm = 47.7283, GNorm = 2.0833, lr_0 = 2.0922e-04
Loss = 6.0299e-01, PNorm = 47.7282, GNorm = 1.6801, lr_0 = 2.0866e-04
Validation rmse = 0.968379
Epoch 21
Loss = 6.3903e-01, PNorm = 47.7368, GNorm = 2.1968, lr_0 = 2.0810e-04
Loss = 5.7824e-01, PNorm = 47.7486, GNorm = 2.1144, lr_0 = 2.0754e-04
Loss = 6.3441e-01, PNorm = 47.7580, GNorm = 1.6307, lr_0 = 2.0698e-04
Loss = 6.4901e-01, PNorm = 47.7622, GNorm = 2.1536, lr_0 = 2.0642e-04
Loss = 5.5949e-01, PNorm = 47.7694, GNorm = 2.4419, lr_0 = 2.0587e-04
Loss = 6.1698e-01, PNorm = 47.7721, GNorm = 1.4276, lr_0 = 2.0531e-04
Loss = 6.3258e-01, PNorm = 47.7798, GNorm = 2.2684, lr_0 = 2.0476e-04
Loss = 6.6256e-01, PNorm = 47.7883, GNorm = 2.7415, lr_0 = 2.0421e-04
Loss = 7.6776e-01, PNorm = 47.7958, GNorm = 1.8696, lr_0 = 2.0366e-04
Loss = 6.6820e-01, PNorm = 47.8028, GNorm = 3.8654, lr_0 = 2.0311e-04
Loss = 6.9015e-01, PNorm = 47.8129, GNorm = 2.0063, lr_0 = 2.0256e-04
Loss = 7.2801e-01, PNorm = 47.8223, GNorm = 0.9731, lr_0 = 2.0202e-04
Loss = 7.1481e-01, PNorm = 47.8300, GNorm = 1.7582, lr_0 = 2.0147e-04
Loss = 6.5711e-01, PNorm = 47.8360, GNorm = 2.2602, lr_0 = 2.0093e-04
Loss = 6.1100e-01, PNorm = 47.8416, GNorm = 1.8771, lr_0 = 2.0039e-04
Loss = 6.5972e-01, PNorm = 47.8495, GNorm = 1.8668, lr_0 = 1.9985e-04
Loss = 6.2722e-01, PNorm = 47.8574, GNorm = 1.4510, lr_0 = 1.9931e-04
Loss = 6.3207e-01, PNorm = 47.8613, GNorm = 2.5844, lr_0 = 1.9877e-04
Loss = 6.8217e-01, PNorm = 47.8651, GNorm = 1.5476, lr_0 = 1.9824e-04
Loss = 6.4574e-01, PNorm = 47.8716, GNorm = 1.3962, lr_0 = 1.9771e-04
Loss = 6.6004e-01, PNorm = 47.8793, GNorm = 2.1274, lr_0 = 1.9717e-04
Loss = 5.8765e-01, PNorm = 47.8894, GNorm = 1.9346, lr_0 = 1.9664e-04
Loss = 5.1697e-01, PNorm = 47.8964, GNorm = 1.6220, lr_0 = 1.9611e-04
Loss = 7.4079e-01, PNorm = 47.9013, GNorm = 1.9123, lr_0 = 1.9558e-04
Loss = 6.0757e-01, PNorm = 47.9066, GNorm = 4.9385, lr_0 = 1.9506e-04
Loss = 5.2236e-01, PNorm = 47.9098, GNorm = 1.7366, lr_0 = 1.9453e-04
Loss = 5.5845e-01, PNorm = 47.9157, GNorm = 1.4130, lr_0 = 1.9401e-04
Loss = 5.7541e-01, PNorm = 47.9235, GNorm = 1.6085, lr_0 = 1.9349e-04
Loss = 6.3993e-01, PNorm = 47.9293, GNorm = 2.3647, lr_0 = 1.9297e-04
Loss = 5.6947e-01, PNorm = 47.9362, GNorm = 1.7946, lr_0 = 1.9245e-04
Loss = 6.0062e-01, PNorm = 47.9404, GNorm = 2.3957, lr_0 = 1.9193e-04
Validation rmse = 0.969213
Epoch 22
Loss = 5.8896e-01, PNorm = 47.9433, GNorm = 2.2821, lr_0 = 1.9141e-04
Loss = 6.6007e-01, PNorm = 47.9499, GNorm = 1.8920, lr_0 = 1.9090e-04
Loss = 6.1483e-01, PNorm = 47.9594, GNorm = 2.4470, lr_0 = 1.9038e-04
Loss = 6.3448e-01, PNorm = 47.9662, GNorm = 1.4669, lr_0 = 1.8987e-04
Loss = 5.9441e-01, PNorm = 47.9756, GNorm = 1.5219, lr_0 = 1.8936e-04
Loss = 5.9311e-01, PNorm = 47.9859, GNorm = 1.5213, lr_0 = 1.8885e-04
Loss = 6.3235e-01, PNorm = 47.9941, GNorm = 1.7540, lr_0 = 1.8834e-04
Loss = 6.5066e-01, PNorm = 48.0005, GNorm = 7.9128, lr_0 = 1.8783e-04
Loss = 5.4669e-01, PNorm = 48.0072, GNorm = 2.1265, lr_0 = 1.8733e-04
Loss = 5.9313e-01, PNorm = 48.0126, GNorm = 1.8395, lr_0 = 1.8682e-04
Loss = 7.3344e-01, PNorm = 48.0159, GNorm = 2.3317, lr_0 = 1.8632e-04
Loss = 6.6301e-01, PNorm = 48.0208, GNorm = 1.4201, lr_0 = 1.8582e-04
Loss = 5.2424e-01, PNorm = 48.0291, GNorm = 1.5229, lr_0 = 1.8532e-04
Loss = 5.8791e-01, PNorm = 48.0357, GNorm = 1.4505, lr_0 = 1.8482e-04
Loss = 5.6154e-01, PNorm = 48.0401, GNorm = 2.1019, lr_0 = 1.8432e-04
Loss = 6.4024e-01, PNorm = 48.0449, GNorm = 1.7183, lr_0 = 1.8382e-04
Loss = 6.4040e-01, PNorm = 48.0507, GNorm = 3.4261, lr_0 = 1.8333e-04
Loss = 5.9722e-01, PNorm = 48.0556, GNorm = 1.8783, lr_0 = 1.8284e-04
Loss = 5.4926e-01, PNorm = 48.0620, GNorm = 2.1698, lr_0 = 1.8234e-04
Loss = 5.7440e-01, PNorm = 48.0652, GNorm = 4.6811, lr_0 = 1.8185e-04
Loss = 6.2214e-01, PNorm = 48.0698, GNorm = 2.0352, lr_0 = 1.8136e-04
Loss = 7.2974e-01, PNorm = 48.0783, GNorm = 2.0484, lr_0 = 1.8087e-04
Loss = 6.1075e-01, PNorm = 48.0848, GNorm = 2.0375, lr_0 = 1.8039e-04
Loss = 6.2475e-01, PNorm = 48.0886, GNorm = 2.0881, lr_0 = 1.7990e-04
Loss = 8.8144e-01, PNorm = 48.0967, GNorm = 1.4747, lr_0 = 1.7942e-04
Loss = 7.4467e-01, PNorm = 48.1054, GNorm = 1.9507, lr_0 = 1.7893e-04
Loss = 5.9310e-01, PNorm = 48.1100, GNorm = 2.0678, lr_0 = 1.7845e-04
Loss = 5.9206e-01, PNorm = 48.1141, GNorm = 2.4064, lr_0 = 1.7797e-04
Loss = 5.6177e-01, PNorm = 48.1192, GNorm = 1.8478, lr_0 = 1.7749e-04
Loss = 5.8515e-01, PNorm = 48.1269, GNorm = 1.4277, lr_0 = 1.7701e-04
Validation rmse = 0.969286
Epoch 23
Loss = 7.2094e-01, PNorm = 48.1323, GNorm = 2.0300, lr_0 = 1.7654e-04
Loss = 6.8777e-01, PNorm = 48.1395, GNorm = 1.4683, lr_0 = 1.7606e-04
Loss = 5.8466e-01, PNorm = 48.1488, GNorm = 2.0202, lr_0 = 1.7559e-04
Loss = 6.9056e-01, PNorm = 48.1577, GNorm = 1.9012, lr_0 = 1.7512e-04
Loss = 5.4559e-01, PNorm = 48.1651, GNorm = 1.8822, lr_0 = 1.7464e-04
Loss = 6.3347e-01, PNorm = 48.1704, GNorm = 2.0475, lr_0 = 1.7417e-04
Loss = 7.3645e-01, PNorm = 48.1725, GNorm = 2.4409, lr_0 = 1.7371e-04
Loss = 6.5797e-01, PNorm = 48.1750, GNorm = 2.9975, lr_0 = 1.7324e-04
Loss = 6.2879e-01, PNorm = 48.1809, GNorm = 2.0669, lr_0 = 1.7277e-04
Loss = 6.6500e-01, PNorm = 48.1867, GNorm = 1.5699, lr_0 = 1.7231e-04
Loss = 7.1675e-01, PNorm = 48.1901, GNorm = 7.0045, lr_0 = 1.7184e-04
Loss = 6.3209e-01, PNorm = 48.1951, GNorm = 2.4231, lr_0 = 1.7138e-04
Loss = 6.9360e-01, PNorm = 48.2017, GNorm = 1.6681, lr_0 = 1.7092e-04
Loss = 6.2855e-01, PNorm = 48.2050, GNorm = 1.4671, lr_0 = 1.7046e-04
Loss = 5.4083e-01, PNorm = 48.2076, GNorm = 1.9679, lr_0 = 1.7000e-04
Loss = 6.2392e-01, PNorm = 48.2121, GNorm = 1.9550, lr_0 = 1.6954e-04
Loss = 5.0981e-01, PNorm = 48.2176, GNorm = 1.9459, lr_0 = 1.6908e-04
Loss = 5.6103e-01, PNorm = 48.2243, GNorm = 1.8450, lr_0 = 1.6863e-04
Loss = 5.4043e-01, PNorm = 48.2320, GNorm = 1.6878, lr_0 = 1.6817e-04
Loss = 5.3512e-01, PNorm = 48.2389, GNorm = 1.5954, lr_0 = 1.6772e-04
Loss = 6.6010e-01, PNorm = 48.2448, GNorm = 1.5322, lr_0 = 1.6727e-04
Loss = 6.9023e-01, PNorm = 48.2485, GNorm = 11.5593, lr_0 = 1.6682e-04
Loss = 5.5471e-01, PNorm = 48.2527, GNorm = 1.3187, lr_0 = 1.6637e-04
Loss = 6.4374e-01, PNorm = 48.2560, GNorm = 1.6821, lr_0 = 1.6592e-04
Loss = 5.6711e-01, PNorm = 48.2617, GNorm = 2.1205, lr_0 = 1.6548e-04
Loss = 6.2302e-01, PNorm = 48.2674, GNorm = 1.7427, lr_0 = 1.6503e-04
Loss = 5.1787e-01, PNorm = 48.2722, GNorm = 2.1326, lr_0 = 1.6459e-04
Loss = 5.4772e-01, PNorm = 48.2762, GNorm = 1.0815, lr_0 = 1.6414e-04
Loss = 7.4643e-01, PNorm = 48.2803, GNorm = 1.2838, lr_0 = 1.6370e-04
Loss = 6.6131e-01, PNorm = 48.2841, GNorm = 1.7354, lr_0 = 1.6326e-04
Loss = 5.6657e-01, PNorm = 48.2870, GNorm = 2.3977, lr_0 = 1.6282e-04
Validation rmse = 0.971987
Epoch 24
Loss = 5.3476e-01, PNorm = 48.2916, GNorm = 1.5458, lr_0 = 1.6238e-04
Loss = 5.3735e-01, PNorm = 48.2978, GNorm = 1.9292, lr_0 = 1.6195e-04
Loss = 7.1950e-01, PNorm = 48.3017, GNorm = 16.5437, lr_0 = 1.6151e-04
Loss = 5.8379e-01, PNorm = 48.3106, GNorm = 1.7995, lr_0 = 1.6107e-04
Loss = 6.4417e-01, PNorm = 48.3162, GNorm = 1.4696, lr_0 = 1.6064e-04
Loss = 5.2716e-01, PNorm = 48.3214, GNorm = 1.2188, lr_0 = 1.6021e-04
Loss = 6.3665e-01, PNorm = 48.3291, GNorm = 2.1682, lr_0 = 1.5978e-04
Loss = 6.1985e-01, PNorm = 48.3359, GNorm = 1.9029, lr_0 = 1.5935e-04
Loss = 6.9073e-01, PNorm = 48.3421, GNorm = 2.4047, lr_0 = 1.5892e-04
Loss = 6.1981e-01, PNorm = 48.3477, GNorm = 8.0687, lr_0 = 1.5849e-04
Loss = 6.5454e-01, PNorm = 48.3524, GNorm = 2.5713, lr_0 = 1.5806e-04
Loss = 7.1000e-01, PNorm = 48.3553, GNorm = 2.3279, lr_0 = 1.5764e-04
Loss = 6.1627e-01, PNorm = 48.3603, GNorm = 1.9111, lr_0 = 1.5721e-04
Loss = 6.1030e-01, PNorm = 48.3622, GNorm = 8.1089, lr_0 = 1.5679e-04
Loss = 5.7609e-01, PNorm = 48.3646, GNorm = 1.7463, lr_0 = 1.5637e-04
Loss = 5.2335e-01, PNorm = 48.3690, GNorm = 1.6235, lr_0 = 1.5595e-04
Loss = 6.9791e-01, PNorm = 48.3743, GNorm = 2.4779, lr_0 = 1.5553e-04
Loss = 5.1633e-01, PNorm = 48.3827, GNorm = 1.7654, lr_0 = 1.5511e-04
Loss = 7.4317e-01, PNorm = 48.3875, GNorm = 1.3922, lr_0 = 1.5469e-04
Loss = 5.9374e-01, PNorm = 48.3932, GNorm = 2.1088, lr_0 = 1.5427e-04
Loss = 7.3340e-01, PNorm = 48.4006, GNorm = 2.1508, lr_0 = 1.5386e-04
Loss = 5.5327e-01, PNorm = 48.4053, GNorm = 1.9626, lr_0 = 1.5344e-04
Loss = 5.0478e-01, PNorm = 48.4085, GNorm = 2.0000, lr_0 = 1.5303e-04
Loss = 6.6055e-01, PNorm = 48.4122, GNorm = 2.6630, lr_0 = 1.5262e-04
Loss = 5.7157e-01, PNorm = 48.4142, GNorm = 1.8057, lr_0 = 1.5221e-04
Loss = 5.7460e-01, PNorm = 48.4178, GNorm = 1.9551, lr_0 = 1.5180e-04
Loss = 6.1346e-01, PNorm = 48.4217, GNorm = 2.0146, lr_0 = 1.5139e-04
Loss = 6.1383e-01, PNorm = 48.4243, GNorm = 1.9660, lr_0 = 1.5098e-04
Loss = 5.8151e-01, PNorm = 48.4274, GNorm = 2.1257, lr_0 = 1.5057e-04
Loss = 6.2846e-01, PNorm = 48.4321, GNorm = 1.7714, lr_0 = 1.5017e-04
Validation rmse = 0.974178
Epoch 25
Loss = 7.6428e-01, PNorm = 48.4353, GNorm = 2.6182, lr_0 = 1.4976e-04
Loss = 6.3922e-01, PNorm = 48.4394, GNorm = 10.0522, lr_0 = 1.4936e-04
