"IL_SMILES","Experiment_value"
"CCCCCCC(CCCCCCCC)CN(CC#CCCCCCCCCCCCC)CCO",-0.596779256
"CCCCCCC(CCCCCCCC)CN(CC#CCCCCCCCCCCCCC)CCO",-0.596779256
"CCCCCCC(CCCCCCCC)CN(CC#CCCCCCCCCCCCCCC)CCO",0.376279539
"CCCCCCC(CCCCCCCC)CN(CC#CCCCCCCCCCCCCCCC)CCO",-0.312177803
"CCCCCCC(CCCCCCCC)CN(CC#CCCCCCCCCCCCCCCCC)CCO",0.769081444
"CCCCCCC(CCCCCCCC)CN(CC#CCCCOCCCCCCCCCCC)CCO",-1.083308655
"CCCCCCC(CCCCCCCC)CN(CC#CCCCOCCCCCCCCC=C)CCO",-1.083308655
"CCCCCCC(CCCCCCCC)CN(CC#CCCCOC/C=C\CCCCCC)CCO",-0.312177803
"CCCCCCC(CCCCCCCC)CN(CC#CCCCOCC(CCCCCCCCCCCC)CCCCCCCCCC)CCO",-0.596779256
"CCCCCCC(CCCCCCCC)CN(CC#CCCCCC(=O)OCCCCCCCCCCCC)CCO",-1.083308655
"CCCCCCC(CCCCCCCC)CN(CC#CCCCCC(=O)OCCCCCCCCC=C)CCO",-1.083308655
"CCCCCCC(CCCCCCCC)CN(CC#CCCCCC(=O)OCCCCCCCCCC=C)CCO",-1.083308655
"CCCCCCC(CCCCCCCC)CN(CC#CCCCCC(=O)OC/C=C\CCCCC)CCO",-1.083308655
"CCCCCCC(CCCCCCCC)CN(CC#CCCCCC(=O)OCC(CCCCCCCCCCCC)CCCCCCCCCC)CCO",-0.596779256
"CCCCCCC(CCCCCCCC)CN(CC#CCCCCC(=O)N(CCCCCCC)CCCCCCC)CCO",-0.596779256
"CCCCCCC(CCCCCCCC)CN(CC#CCCCCC(=O)N(CCCCCCCC)CCCCCCCC)CCO",-0.596779256
"CCCCCCC(CCCCCCCC)CN(CC#CCCCCC(=O)N(CCCCCCCCCCC)CCCCCCCCCCC)CCO",-0.596779256
"CCCCCCC(CCCCCCCC)CN(CC#CCCCCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC)CCO",-0.596779256
"CCCCCCC(CCCCCCCC)CN(CC#CCCCC(=O)N(CCCCCCCC)CCCCCCCC)CCO",-1.083308655
"CCCCCCCC/C=C\CCCCCCCCN(CC#CCCCCCCCCCC)CCO",1.588639326
"CCCCCCCC/C=C\CCCCCCCCN(CC#CCCCCCCCCCCC)CCO",3.593634467
"CCCCCCCC/C=C\CCCCCCCCN(CC#CCCCCCCCCCCCC)CCO",1.908724109
"CCCCCCCC/C=C\CCCCCCCCN(CC#CCCCCCCCCCCCCC)CCO",3.629458615
"CCCCCCCC/C=C\CCCCCCCCN(CC#CCCCCCCCCCCCCCC)CCO",2.997708345
"CCCCCCCC/C=C\CCCCCCCCN(CC#CCCCCCCCCCCCCCCC)CCO",2.920253549
"CCCCCCCC/C=C\CCCCCCCCN(CC#CCCCCCCCCCCCCCCCC)CCO",3.613084198
"CCCCCCCC/C=C\CCCCCCCCN(CC#CCCCOCCCCCCCCCCC)CCO",2.871826516
"CCCCCCCC/C=C\CCCCCCCCN(CC#CCCCOCCCCCCCCC=C)CCO",3.36707545
"CCCCCCCC/C=C\CCCCCCCCN(CC#CCCCOC/C=C\CCCCCC)CCO",1.888668072
