Command line
Loss = 8.4470e-01, PNorm = 46.8031, GNorm = 3.1680, lr_0 = 3.1053e-04
Loss = 5.6271e-01, PNorm = 46.8108, GNorm = 1.6830, lr_0 = 3.0969e-04
Loss = 7.0188e-01, PNorm = 46.8229, GNorm = 3.6650, lr_0 = 3.0885e-04
Loss = 5.9855e-01, PNorm = 46.8372, GNorm = 1.8561, lr_0 = 3.0801e-04
Loss = 6.4127e-01, PNorm = 46.8441, GNorm = 2.9471, lr_0 = 3.0718e-04
Loss = 6.4902e-01, PNorm = 46.8543, GNorm = 2.5977, lr_0 = 3.0634e-04
Loss = 6.9238e-01, PNorm = 46.8682, GNorm = 2.4264, lr_0 = 3.0551e-04
Loss = 7.1251e-01, PNorm = 46.8774, GNorm = 1.5202, lr_0 = 3.0469e-04
Loss = 5.8258e-01, PNorm = 46.8925, GNorm = 1.5471, lr_0 = 3.0386e-04
Loss = 6.0836e-01, PNorm = 46.9042, GNorm = 1.7253, lr_0 = 3.0304e-04
Loss = 6.3689e-01, PNorm = 46.9146, GNorm = 6.6172, lr_0 = 3.0221e-04
Loss = 6.2296e-01, PNorm = 46.9205, GNorm = 3.1742, lr_0 = 3.0140e-04
Loss = 6.7461e-01, PNorm = 46.9351, GNorm = 1.9898, lr_0 = 3.0058e-04
Loss = 6.1836e-01, PNorm = 46.9468, GNorm = 1.5618, lr_0 = 2.9976e-04
Loss = 6.4432e-01, PNorm = 46.9549, GNorm = 2.0681, lr_0 = 2.9895e-04
Loss = 6.2473e-01, PNorm = 46.9591, GNorm = 7.3525, lr_0 = 2.9814e-04
Loss = 6.7346e-01, PNorm = 46.9678, GNorm = 3.0909, lr_0 = 2.9733e-04
Loss = 7.4289e-01, PNorm = 46.9829, GNorm = 2.0078, lr_0 = 2.9653e-04
Loss = 6.0851e-01, PNorm = 46.9942, GNorm = 1.9253, lr_0 = 2.9572e-04
Loss = 6.7906e-01, PNorm = 47.0105, GNorm = 2.4857, lr_0 = 2.9492e-04
Loss = 7.0031e-01, PNorm = 47.0240, GNorm = 1.9837, lr_0 = 2.9412e-04
Loss = 6.8498e-01, PNorm = 47.0322, GNorm = 1.4813, lr_0 = 2.9333e-04
Loss = 7.0982e-01, PNorm = 47.0406, GNorm = 1.9407, lr_0 = 2.9253e-04
Loss = 6.2401e-01, PNorm = 47.0500, GNorm = 2.1017, lr_0 = 2.9174e-04
Loss = 6.7450e-01, PNorm = 47.0528, GNorm = 1.7735, lr_0 = 2.9095e-04
Loss = 6.7635e-01, PNorm = 47.0581, GNorm = 1.9167, lr_0 = 2.9016e-04
Validation rmse = 0.946502
Epoch 17
Loss = 7.2726e-01, PNorm = 47.0617, GNorm = 1.3810, lr_0 = 2.8937e-04
Loss = 5.3279e-01, PNorm = 47.0688, GNorm = 2.1634, lr_0 = 2.8859e-04
Loss = 6.3937e-01, PNorm = 47.0789, GNorm = 1.9223, lr_0 = 2.8781e-04
Loss = 6.2328e-01, PNorm = 47.0941, GNorm = 1.4543, lr_0 = 2.8703e-04
Loss = 7.0868e-01, PNorm = 47.1102, GNorm = 1.9885, lr_0 = 2.8625e-04
Loss = 6.5922e-01, PNorm = 47.1189, GNorm = 2.5446, lr_0 = 2.8547e-04
Loss = 8.6919e-01, PNorm = 47.1294, GNorm = 3.0063, lr_0 = 2.8470e-04
Loss = 7.3552e-01, PNorm = 47.1449, GNorm = 2.3104, lr_0 = 2.8393e-04
Loss = 5.9003e-01, PNorm = 47.1537, GNorm = 2.5089, lr_0 = 2.8316e-04
Loss = 8.4529e-01, PNorm = 47.1622, GNorm = 6.4151, lr_0 = 2.8239e-04
Loss = 5.7566e-01, PNorm = 47.1693, GNorm = 2.5508, lr_0 = 2.8162e-04
Loss = 6.2269e-01, PNorm = 47.1722, GNorm = 2.0606, lr_0 = 2.8086e-04
Loss = 6.7821e-01, PNorm = 47.1744, GNorm = 1.6429, lr_0 = 2.8010e-04
Loss = 7.3238e-01, PNorm = 47.1854, GNorm = 7.5975, lr_0 = 2.7934e-04
Loss = 5.9046e-01, PNorm = 47.2029, GNorm = 1.5725, lr_0 = 2.7858e-04
Loss = 5.6641e-01, PNorm = 47.2127, GNorm = 1.4668, lr_0 = 2.7783e-04
Loss = 6.1352e-01, PNorm = 47.2227, GNorm = 2.4013, lr_0 = 2.7708e-04
Loss = 7.5261e-01, PNorm = 47.2353, GNorm = 1.9030, lr_0 = 2.7632e-04
Loss = 5.9012e-01, PNorm = 47.2452, GNorm = 3.6468, lr_0 = 2.7558e-04
Loss = 6.8960e-01, PNorm = 47.2578, GNorm = 1.7833, lr_0 = 2.7483e-04
Loss = 6.4895e-01, PNorm = 47.2688, GNorm = 1.8303, lr_0 = 2.7408e-04
Loss = 6.0015e-01, PNorm = 47.2803, GNorm = 2.0022, lr_0 = 2.7334e-04
Loss = 7.5153e-01, PNorm = 47.2904, GNorm = 1.5219, lr_0 = 2.7260e-04
Loss = 6.8122e-01, PNorm = 47.2992, GNorm = 2.4677, lr_0 = 2.7186e-04
Loss = 6.1655e-01, PNorm = 47.3085, GNorm = 1.6550, lr_0 = 2.7112e-04
Loss = 6.2929e-01, PNorm = 47.3152, GNorm = 1.4567, lr_0 = 2.7039e-04
Loss = 6.3870e-01, PNorm = 47.3192, GNorm = 1.5048, lr_0 = 2.6966e-04
Loss = 5.9544e-01, PNorm = 47.3242, GNorm = 2.1673, lr_0 = 2.6893e-04
Loss = 5.9481e-01, PNorm = 47.3359, GNorm = 2.7304, lr_0 = 2.6820e-04
Loss = 6.3746e-01, PNorm = 47.3543, GNorm = 2.0004, lr_0 = 2.6747e-04
Validation rmse = 0.947209
Epoch 18
Loss = 7.6272e-01, PNorm = 47.3630, GNorm = 1.6243, lr_0 = 2.6674e-04
Loss = 8.3516e-01, PNorm = 47.3702, GNorm = 1.8822, lr_0 = 2.6602e-04
Loss = 6.8654e-01, PNorm = 47.3728, GNorm = 2.1981, lr_0 = 2.6530e-04
Loss = 6.1612e-01, PNorm = 47.3756, GNorm = 2.1630, lr_0 = 2.6458e-04
Loss = 6.2794e-01, PNorm = 47.3834, GNorm = 1.3272, lr_0 = 2.6386e-04
Loss = 5.7779e-01, PNorm = 47.3917, GNorm = 2.1372, lr_0 = 2.6315e-04
Loss = 7.2674e-01, PNorm = 47.4060, GNorm = 2.0405, lr_0 = 2.6244e-04
Loss = 7.4877e-01, PNorm = 47.4167, GNorm = 2.4813, lr_0 = 2.6173e-04
Loss = 6.2405e-01, PNorm = 47.4224, GNorm = 1.7268, lr_0 = 2.6102e-04
Loss = 6.8345e-01, PNorm = 47.4310, GNorm = 1.7332, lr_0 = 2.6031e-04
Loss = 5.6516e-01, PNorm = 47.4401, GNorm = 1.8507, lr_0 = 2.5960e-04
Loss = 6.0012e-01, PNorm = 47.4479, GNorm = 1.3413, lr_0 = 2.5890e-04
Loss = 5.9945e-01, PNorm = 47.4545, GNorm = 3.6374, lr_0 = 2.5820e-04
Loss = 6.4002e-01, PNorm = 47.4598, GNorm = 1.8395, lr_0 = 2.5750e-04
Loss = 6.5645e-01, PNorm = 47.4653, GNorm = 1.4558, lr_0 = 2.5680e-04
Loss = 6.2645e-01, PNorm = 47.4773, GNorm = 2.6900, lr_0 = 2.5610e-04
Loss = 6.5064e-01, PNorm = 47.4902, GNorm = 2.5484, lr_0 = 2.5541e-04
Loss = 6.9829e-01, PNorm = 47.5010, GNorm = 1.6575, lr_0 = 2.5472e-04
Loss = 5.8687e-01, PNorm = 47.5083, GNorm = 2.3783, lr_0 = 2.5403e-04
Loss = 6.5612e-01, PNorm = 47.5154, GNorm = 2.4729, lr_0 = 2.5334e-04
Loss = 5.0307e-01, PNorm = 47.5226, GNorm = 1.8695, lr_0 = 2.5265e-04
Loss = 8.5740e-01, PNorm = 47.5298, GNorm = 2.8336, lr_0 = 2.5197e-04
Loss = 6.9093e-01, PNorm = 47.5453, GNorm = 3.1066, lr_0 = 2.5128e-04
Loss = 5.9558e-01, PNorm = 47.5520, GNorm = 1.5694, lr_0 = 2.5060e-04
Loss = 6.0509e-01, PNorm = 47.5607, GNorm = 1.8306, lr_0 = 2.4992e-04
Loss = 6.2005e-01, PNorm = 47.5690, GNorm = 3.2915, lr_0 = 2.4925e-04
Loss = 5.8761e-01, PNorm = 47.5769, GNorm = 6.3457, lr_0 = 2.4857e-04
Loss = 5.5917e-01, PNorm = 47.5834, GNorm = 2.2488, lr_0 = 2.4790e-04
Loss = 6.2773e-01, PNorm = 47.5909, GNorm = 3.3738, lr_0 = 2.4723e-04
Loss = 6.7653e-01, PNorm = 47.6005, GNorm = 1.4507, lr_0 = 2.4656e-04
Loss = 6.8362e-01, PNorm = 47.6087, GNorm = 1.3576, lr_0 = 2.4589e-04
Validation rmse = 0.956070
Epoch 19
Loss = 7.0309e-01, PNorm = 47.6233, GNorm = 2.6336, lr_0 = 2.4515e-04
Loss = 6.2898e-01, PNorm = 47.6364, GNorm = 1.7180, lr_0 = 2.4449e-04
Loss = 7.1461e-01, PNorm = 47.6453, GNorm = 2.8985, lr_0 = 2.4383e-04
Loss = 6.5648e-01, PNorm = 47.6492, GNorm = 2.3963, lr_0 = 2.4317e-04
Loss = 5.8987e-01, PNorm = 47.6535, GNorm = 3.2265, lr_0 = 2.4251e-04
Loss = 7.3679e-01, PNorm = 47.6616, GNorm = 1.7064, lr_0 = 2.4185e-04
Loss = 5.7213e-01, PNorm = 47.6693, GNorm = 1.7460, lr_0 = 2.4119e-04
Loss = 6.2738e-01, PNorm = 47.6742, GNorm = 2.4283, lr_0 = 2.4054e-04
Loss = 6.4802e-01, PNorm = 47.6861, GNorm = 2.1168, lr_0 = 2.3989e-04
Loss = 5.8675e-01, PNorm = 47.6971, GNorm = 4.1542, lr_0 = 2.3924e-04
Loss = 6.2635e-01, PNorm = 47.7054, GNorm = 1.1919, lr_0 = 2.3859e-04
Loss = 6.4945e-01, PNorm = 47.7097, GNorm = 2.9433, lr_0 = 2.3794e-04
Loss = 6.0587e-01, PNorm = 47.7145, GNorm = 7.7058, lr_0 = 2.3730e-04
Loss = 6.4034e-01, PNorm = 47.7262, GNorm = 1.6923, lr_0 = 2.3666e-04
Loss = 5.9624e-01, PNorm = 47.7321, GNorm = 1.3065, lr_0 = 2.3601e-04
Loss = 6.1550e-01, PNorm = 47.7368, GNorm = 1.8430, lr_0 = 2.3537e-04
Loss = 6.0204e-01, PNorm = 47.7453, GNorm = 2.1489, lr_0 = 2.3474e-04
Loss = 6.5504e-01, PNorm = 47.7570, GNorm = 1.7293, lr_0 = 2.3410e-04
Loss = 5.9952e-01, PNorm = 47.7658, GNorm = 1.9019, lr_0 = 2.3347e-04
Loss = 5.8596e-01, PNorm = 47.7699, GNorm = 2.3062, lr_0 = 2.3283e-04
Loss = 6.3824e-01, PNorm = 47.7744, GNorm = 1.3228, lr_0 = 2.3220e-04
Loss = 5.8036e-01, PNorm = 47.7806, GNorm = 2.5097, lr_0 = 2.3157e-04
Loss = 5.6393e-01, PNorm = 47.7878, GNorm = 2.1076, lr_0 = 2.3094e-04
Loss = 6.7410e-01, PNorm = 47.7935, GNorm = 2.1545, lr_0 = 2.3032e-04
Loss = 7.7950e-01, PNorm = 47.8029, GNorm = 1.7819, lr_0 = 2.2969e-04
Loss = 5.8596e-01, PNorm = 47.8114, GNorm = 1.6183, lr_0 = 2.2907e-04
Loss = 6.0962e-01, PNorm = 47.8189, GNorm = 2.0293, lr_0 = 2.2845e-04
Loss = 6.3654e-01, PNorm = 47.8286, GNorm = 1.4600, lr_0 = 2.2783e-04
Loss = 6.4528e-01, PNorm = 47.8320, GNorm = 1.6328, lr_0 = 2.2721e-04
Loss = 8.9692e-01, PNorm = 47.8361, GNorm = 1.7440, lr_0 = 2.2660e-04
Validation rmse = 0.953466
Epoch 20
Loss = 5.7789e-01, PNorm = 47.8459, GNorm = 1.5802, lr_0 = 2.2598e-04
Loss = 5.6412e-01, PNorm = 47.8571, GNorm = 2.8314, lr_0 = 2.2537e-04
Loss = 6.1867e-01, PNorm = 47.8628, GNorm = 1.7836, lr_0 = 2.2476e-04
Loss = 4.8691e-01, PNorm = 47.8703, GNorm = 2.5028, lr_0 = 2.2415e-04
Loss = 6.2097e-01, PNorm = 47.8753, GNorm = 2.6990, lr_0 = 2.2354e-04
Loss = 5.2364e-01, PNorm = 47.8795, GNorm = 1.8998, lr_0 = 2.2294e-04
Loss = 6.9861e-01, PNorm = 47.8830, GNorm = 2.7421, lr_0 = 2.2233e-04
Loss = 6.5336e-01, PNorm = 47.8895, GNorm = 2.6605, lr_0 = 2.2173e-04
Loss = 5.1611e-01, PNorm = 47.8978, GNorm = 1.2734, lr_0 = 2.2113e-04
Loss = 6.2376e-01, PNorm = 47.9096, GNorm = 1.7342, lr_0 = 2.2053e-04
Loss = 6.1089e-01, PNorm = 47.9214, GNorm = 2.2241, lr_0 = 2.1993e-04
Loss = 8.3231e-01, PNorm = 47.9327, GNorm = 2.7720, lr_0 = 2.1934e-04
Loss = 7.2997e-01, PNorm = 47.9423, GNorm = 1.9119, lr_0 = 2.1874e-04
Loss = 6.6063e-01, PNorm = 47.9482, GNorm = 3.0227, lr_0 = 2.1815e-04
Loss = 6.9994e-01, PNorm = 47.9520, GNorm = 2.0745, lr_0 = 2.1756e-04
Loss = 6.9760e-01, PNorm = 47.9602, GNorm = 2.8577, lr_0 = 2.1697e-04
Loss = 5.7000e-01, PNorm = 47.9728, GNorm = 1.6084, lr_0 = 2.1638e-04
Loss = 6.8901e-01, PNorm = 47.9809, GNorm = 2.0571, lr_0 = 2.1579e-04
Loss = 6.3860e-01, PNorm = 47.9882, GNorm = 1.7494, lr_0 = 2.1521e-04
Loss = 6.9025e-01, PNorm = 47.9980, GNorm = 1.4389, lr_0 = 2.1463e-04
Loss = 6.1704e-01, PNorm = 48.0065, GNorm = 1.8059, lr_0 = 2.1404e-04
Loss = 6.6723e-01, PNorm = 48.0090, GNorm = 2.1725, lr_0 = 2.1346e-04
Loss = 5.8546e-01, PNorm = 48.0131, GNorm = 2.7353, lr_0 = 2.1289e-04
Loss = 6.6722e-01, PNorm = 48.0178, GNorm = 2.4882, lr_0 = 2.1231e-04
Loss = 6.6118e-01, PNorm = 48.0224, GNorm = 2.9474, lr_0 = 2.1173e-04
Loss = 5.6257e-01, PNorm = 48.0313, GNorm = 10.9967, lr_0 = 2.1116e-04
Loss = 6.2638e-01, PNorm = 48.0398, GNorm = 2.2959, lr_0 = 2.1059e-04
Loss = 6.5890e-01, PNorm = 48.0469, GNorm = 2.0069, lr_0 = 2.1002e-04
Loss = 5.2864e-01, PNorm = 48.0519, GNorm = 3.0837, lr_0 = 2.0945e-04
Loss = 6.8449e-01, PNorm = 48.0563, GNorm = 1.9508, lr_0 = 2.0888e-04
Validation rmse = 0.953207
Epoch 21
Loss = 5.7915e-01, PNorm = 48.0605, GNorm = 1.9055, lr_0 = 2.0831e-04
Loss = 5.1913e-01, PNorm = 48.0670, GNorm = 2.0269, lr_0 = 2.0775e-04
Loss = 5.7034e-01, PNorm = 48.0746, GNorm = 2.1441, lr_0 = 2.0719e-04
Loss = 7.4010e-01, PNorm = 48.0876, GNorm = 3.4509, lr_0 = 2.0662e-04
Loss = 6.5523e-01, PNorm = 48.0933, GNorm = 1.8421, lr_0 = 2.0606e-04
Loss = 7.7328e-01, PNorm = 48.1000, GNorm = 2.8016, lr_0 = 2.0551e-04
Loss = 5.9295e-01, PNorm = 48.1076, GNorm = 1.6952, lr_0 = 2.0495e-04
Loss = 5.5479e-01, PNorm = 48.1156, GNorm = 1.9510, lr_0 = 2.0439e-04
Loss = 5.6137e-01, PNorm = 48.1256, GNorm = 2.6186, lr_0 = 2.0384e-04
Loss = 6.3408e-01, PNorm = 48.1322, GNorm = 1.9604, lr_0 = 2.0329e-04
Loss = 5.9619e-01, PNorm = 48.1387, GNorm = 1.7092, lr_0 = 2.0274e-04
Loss = 6.0543e-01, PNorm = 48.1435, GNorm = 2.1006, lr_0 = 2.0219e-04
Loss = 5.3363e-01, PNorm = 48.1495, GNorm = 2.8498, lr_0 = 2.0164e-04
Loss = 5.2128e-01, PNorm = 48.1567, GNorm = 1.0825, lr_0 = 2.0109e-04
Loss = 5.7586e-01, PNorm = 48.1630, GNorm = 1.7851, lr_0 = 2.0055e-04
Loss = 6.7162e-01, PNorm = 48.1654, GNorm = 2.0170, lr_0 = 2.0000e-04
Loss = 6.9885e-01, PNorm = 48.1678, GNorm = 2.1876, lr_0 = 1.9946e-04
Loss = 6.1932e-01, PNorm = 48.1718, GNorm = 1.7212, lr_0 = 1.9892e-04
Loss = 5.9857e-01, PNorm = 48.1740, GNorm = 1.9130, lr_0 = 1.9838e-04
Loss = 6.1020e-01, PNorm = 48.1786, GNorm = 2.1185, lr_0 = 1.9784e-04
Loss = 6.8679e-01, PNorm = 48.1879, GNorm = 2.2231, lr_0 = 1.9731e-04
Loss = 7.1782e-01, PNorm = 48.1972, GNorm = 3.2021, lr_0 = 1.9677e-04
Loss = 5.2315e-01, PNorm = 48.2025, GNorm = 9.7434, lr_0 = 1.9624e-04
Loss = 5.5384e-01, PNorm = 48.2048, GNorm = 1.7994, lr_0 = 1.9571e-04
Loss = 6.2444e-01, PNorm = 48.2081, GNorm = 1.8592, lr_0 = 1.9518e-04
Loss = 5.9851e-01, PNorm = 48.2155, GNorm = 2.7035, lr_0 = 1.9465e-04
Loss = 7.5489e-01, PNorm = 48.2250, GNorm = 1.7710, lr_0 = 1.9412e-04
Loss = 6.0157e-01, PNorm = 48.2296, GNorm = 1.4761, lr_0 = 1.9359e-04
Loss = 7.6786e-01, PNorm = 48.2329, GNorm = 1.2735, lr_0 = 1.9307e-04
Loss = 7.5723e-01, PNorm = 48.2358, GNorm = 2.0904, lr_0 = 1.9255e-04
Loss = 6.2685e-01, PNorm = 48.2422, GNorm = 2.7110, lr_0 = 1.9202e-04
Validation rmse = 0.941588
Epoch 22
Loss = 5.7841e-01, PNorm = 48.2507, GNorm = 3.2762, lr_0 = 1.9150e-04
Loss = 5.9200e-01, PNorm = 48.2596, GNorm = 1.5931, lr_0 = 1.9099e-04
Loss = 5.3353e-01, PNorm = 48.2653, GNorm = 1.5826, lr_0 = 1.9047e-04
Loss = 5.8707e-01, PNorm = 48.2707, GNorm = 1.6921, lr_0 = 1.8995e-04
Loss = 6.4105e-01, PNorm = 48.2736, GNorm = 3.1420, lr_0 = 1.8944e-04
Loss = 6.2861e-01, PNorm = 48.2785, GNorm = 1.5324, lr_0 = 1.8892e-04
Loss = 5.8126e-01, PNorm = 48.2834, GNorm = 2.3635, lr_0 = 1.8841e-04
Loss = 6.7777e-01, PNorm = 48.2874, GNorm = 7.1454, lr_0 = 1.8790e-04
Loss = 5.6656e-01, PNorm = 48.2914, GNorm = 5.8275, lr_0 = 1.8739e-04
Loss = 6.1812e-01, PNorm = 48.2972, GNorm = 2.3121, lr_0 = 1.8688e-04
Loss = 7.0391e-01, PNorm = 48.3061, GNorm = 1.8579, lr_0 = 1.8638e-04
Loss = 6.5526e-01, PNorm = 48.3134, GNorm = 1.6450, lr_0 = 1.8587e-04
Loss = 6.1979e-01, PNorm = 48.3198, GNorm = 1.9432, lr_0 = 1.8537e-04
Loss = 5.7010e-01, PNorm = 48.3268, GNorm = 2.0983, lr_0 = 1.8487e-04
Loss = 6.0973e-01, PNorm = 48.3333, GNorm = 1.8512, lr_0 = 1.8436e-04
Loss = 6.1513e-01, PNorm = 48.3400, GNorm = 1.4543, lr_0 = 1.8386e-04
Loss = 6.0607e-01, PNorm = 48.3476, GNorm = 3.6015, lr_0 = 1.8337e-04
Loss = 5.4604e-01, PNorm = 48.3534, GNorm = 1.9116, lr_0 = 1.8287e-04
Loss = 7.8164e-01, PNorm = 48.3581, GNorm = 1.5438, lr_0 = 1.8237e-04
Loss = 5.9972e-01, PNorm = 48.3636, GNorm = 2.7342, lr_0 = 1.8188e-04
Loss = 6.7220e-01, PNorm = 48.3692, GNorm = 2.5702, lr_0 = 1.8139e-04
Loss = 5.5217e-01, PNorm = 48.3734, GNorm = 1.8634, lr_0 = 1.8089e-04
Loss = 6.0172e-01, PNorm = 48.3769, GNorm = 1.8429, lr_0 = 1.8040e-04
Loss = 7.0883e-01, PNorm = 48.3786, GNorm = 3.1232, lr_0 = 1.7992e-04
Loss = 5.9073e-01, PNorm = 48.3854, GNorm = 1.7087, lr_0 = 1.7943e-04
Loss = 5.3736e-01, PNorm = 48.3940, GNorm = 2.3600, lr_0 = 1.7894e-04
Loss = 6.1233e-01, PNorm = 48.4011, GNorm = 1.2125, lr_0 = 1.7846e-04
Loss = 7.1732e-01, PNorm = 48.4026, GNorm = 2.3589, lr_0 = 1.7797e-04
Loss = 6.3023e-01, PNorm = 48.4072, GNorm = 1.4299, lr_0 = 1.7749e-04
Loss = 5.9196e-01, PNorm = 48.4116, GNorm = 1.5326, lr_0 = 1.7701e-04
Validation rmse = 0.947337
Epoch 23
Loss = 5.9983e-01, PNorm = 48.4172, GNorm = 2.8671, lr_0 = 1.7648e-04
Loss = 5.2374e-01, PNorm = 48.4225, GNorm = 2.4004, lr_0 = 1.7600e-04
Loss = 5.3334e-01, PNorm = 48.4265, GNorm = 2.7782, lr_0 = 1.7553e-04
Loss = 5.8193e-01, PNorm = 48.4311, GNorm = 2.4401, lr_0 = 1.7505e-04
Loss = 6.5076e-01, PNorm = 48.4347, GNorm = 2.0572, lr_0 = 1.7458e-04
Loss = 5.7485e-01, PNorm = 48.4393, GNorm = 2.6016, lr_0 = 1.7410e-04
Loss = 5.3898e-01, PNorm = 48.4443, GNorm = 2.7804, lr_0 = 1.7363e-04
Loss = 5.3680e-01, PNorm = 48.4534, GNorm = 1.6723, lr_0 = 1.7316e-04
Loss = 7.9201e-01, PNorm = 48.4595, GNorm = 1.3494, lr_0 = 1.7269e-04
Loss = 5.8771e-01, PNorm = 48.4644, GNorm = 1.9871, lr_0 = 1.7222e-04
Loss = 5.9030e-01, PNorm = 48.4684, GNorm = 1.8493, lr_0 = 1.7176e-04
Loss = 5.5224e-01, PNorm = 48.4732, GNorm = 1.9320, lr_0 = 1.7129e-04
Loss = 5.5391e-01, PNorm = 48.4774, GNorm = 1.5119, lr_0 = 1.7083e-04
Loss = 8.8350e-01, PNorm = 48.4806, GNorm = 2.9639, lr_0 = 1.7036e-04
Loss = 5.9376e-01, PNorm = 48.4869, GNorm = 2.8415, lr_0 = 1.6990e-04
Loss = 5.5872e-01, PNorm = 48.4941, GNorm = 2.6811, lr_0 = 1.6944e-04
Loss = 6.1057e-01, PNorm = 48.4998, GNorm = 1.2868, lr_0 = 1.6898e-04
Loss = 7.0822e-01, PNorm = 48.5065, GNorm = 2.1393, lr_0 = 1.6852e-04
Loss = 6.9420e-01, PNorm = 48.5151, GNorm = 2.5184, lr_0 = 1.6807e-04
Loss = 6.0423e-01, PNorm = 48.5215, GNorm = 2.5311, lr_0 = 1.6761e-04
Loss = 5.7718e-01, PNorm = 48.5270, GNorm = 1.4709, lr_0 = 1.6716e-04
Loss = 6.5177e-01, PNorm = 48.5331, GNorm = 2.8967, lr_0 = 1.6670e-04
Loss = 5.8353e-01, PNorm = 48.5377, GNorm = 1.9903, lr_0 = 1.6625e-04
Loss = 7.0402e-01, PNorm = 48.5422, GNorm = 1.9607, lr_0 = 1.6580e-04
Loss = 5.8893e-01, PNorm = 48.5459, GNorm = 3.7859, lr_0 = 1.6535e-04
Loss = 6.8586e-01, PNorm = 48.5479, GNorm = 2.5004, lr_0 = 1.6490e-04
Loss = 6.0706e-01, PNorm = 48.5538, GNorm = 10.1023, lr_0 = 1.6446e-04
Loss = 5.2821e-01, PNorm = 48.5593, GNorm = 1.4115, lr_0 = 1.6401e-04
Loss = 5.0542e-01, PNorm = 48.5634, GNorm = 1.5634, lr_0 = 1.6357e-04
Loss = 6.4336e-01, PNorm = 48.5696, GNorm = 2.1635, lr_0 = 1.6312e-04
Loss = 7.1300e-01, PNorm = 48.5758, GNorm = 2.2080, lr_0 = 1.6268e-04
Validation rmse = 0.947284
Epoch 24
Loss = 5.4142e-01, PNorm = 48.5818, GNorm = 2.3066, lr_0 = 1.6224e-04
Loss = 6.1111e-01, PNorm = 48.5885, GNorm = 2.0589, lr_0 = 1.6180e-04
Loss = 8.2620e-01, PNorm = 48.5927, GNorm = 1.7263, lr_0 = 1.6136e-04
Loss = 5.2173e-01, PNorm = 48.5936, GNorm = 2.2249, lr_0 = 1.6093e-04
Loss = 4.6652e-01, PNorm = 48.5978, GNorm = 1.8383, lr_0 = 1.6049e-04
Loss = 6.1311e-01, PNorm = 48.6030, GNorm = 1.7020, lr_0 = 1.6005e-04
Loss = 5.4318e-01, PNorm = 48.6068, GNorm = 1.6788, lr_0 = 1.5962e-04
Loss = 5.3962e-01, PNorm = 48.6101, GNorm = 1.5890, lr_0 = 1.5919e-04
Loss = 5.7407e-01, PNorm = 48.6142, GNorm = 2.2672, lr_0 = 1.5876e-04
Loss = 6.9056e-01, PNorm = 48.6207, GNorm = 2.9587, lr_0 = 1.5833e-04
Loss = 5.6747e-01, PNorm = 48.6269, GNorm = 2.2520, lr_0 = 1.5790e-04
Loss = 5.2219e-01, PNorm = 48.6303, GNorm = 2.0187, lr_0 = 1.5747e-04
Loss = 6.5974e-01, PNorm = 48.6344, GNorm = 1.6953, lr_0 = 1.5704e-04
Loss = 5.2111e-01, PNorm = 48.6389, GNorm = 1.4733, lr_0 = 1.5662e-04
Loss = 6.4375e-01, PNorm = 48.6461, GNorm = 1.9506, lr_0 = 1.5619e-04
Loss = 7.2328e-01, PNorm = 48.6520, GNorm = 2.1300, lr_0 = 1.5577e-04
Loss = 5.9269e-01, PNorm = 48.6578, GNorm = 1.5725, lr_0 = 1.5535e-04
Loss = 7.1694e-01, PNorm = 48.6617, GNorm = 2.4935, lr_0 = 1.5493e-04
Loss = 6.2550e-01, PNorm = 48.6658, GNorm = 1.6502, lr_0 = 1.5451e-04
Loss = 5.8846e-01, PNorm = 48.6698, GNorm = 2.4709, lr_0 = 1.5409e-04
Loss = 5.6899e-01, PNorm = 48.6761, GNorm = 1.5687, lr_0 = 1.5367e-04
Loss = 5.8320e-01, PNorm = 48.6815, GNorm = 1.3843, lr_0 = 1.5325e-04
Loss = 6.3691e-01, PNorm = 48.6858, GNorm = 1.2670, lr_0 = 1.5284e-04
Loss = 5.8364e-01, PNorm = 48.6884, GNorm = 1.7090, lr_0 = 1.5242e-04
Loss = 5.9056e-01, PNorm = 48.6940, GNorm = 2.3194, lr_0 = 1.5201e-04
Loss = 6.1446e-01, PNorm = 48.6983, GNorm = 2.0558, lr_0 = 1.5160e-04
Loss = 5.9569e-01, PNorm = 48.7014, GNorm = 2.3714, lr_0 = 1.5119e-04
Loss = 7.0409e-01, PNorm = 48.7076, GNorm = 1.7842, lr_0 = 1.5078e-04
Loss = 5.8154e-01, PNorm = 48.7145, GNorm = 2.6660, lr_0 = 1.5037e-04
Loss = 6.7596e-01, PNorm = 48.7192, GNorm = 1.2435, lr_0 = 1.4996e-04
Validation rmse = 0.951630
Epoch 25
Loss = 6.3765e-01, PNorm = 48.7244, GNorm = 2.9746, lr_0 = 1.4955e-04
Loss = 7.4060e-01, PNorm = 48.7300, GNorm = 2.3796, lr_0 = 1.4915e-04
Loss = 6.1643e-01, PNorm = 48.7337, GNorm = 5.6026, lr_0 = 1.4874e-04
Loss = 5.1629e-01, PNorm = 48.7369, GNorm = 2.6925, lr_0 = 1.4834e-04
Loss = 6.7477e-01, PNorm = 48.7403, GNorm = 5.8818, lr_0 = 1.4794e-04
Loss = 5.6561e-01, PNorm = 48.7465, GNorm = 2.2676, lr_0 = 1.4754e-04
Loss = 6.1976e-01, PNorm = 48.7532, GNorm = 1.3736, lr_0 = 1.4714e-04
